Entity: Germany
Year: 2008 | Value: 4.47337007522583
Year: 2010 | Value: 4.99525022506714
Year: 2011 | Value: 4.88583993911743
Year: 2012 | Value: 4.83153009414673
Year: 2013 | Value: 4.83911991119385
Year: 2014 | Value: 4.82582998275757
Year: 2015 | Value: 4.76157999038696
Year: 2016 | Value: 4.74631023406982
Year: 2017 | Value: 4.77830982208252
Year: 2018 | Value: 4.88400983810425
Year: 2019 | Value: 5.02757978439331
Year: 2020 | Value: 5.51600980758667
Year: 2021 | Value: 5.36734008789062
Year: 2022 | Value: 5.23916006088257
