Entity: BHR / SP.POP.TOTL
Year: 1960 | Value: 165477
Year: 1961 | Value: 172346
Year: 1962 | Value: 179349
Year: 1963 | Value: 186501
Year: 1964 | Value: 193816
Year: 1965 | Value: 200866
Year: 1966 | Value: 207543
Year: 1967 | Value: 214189
Year: 1968 | Value: 219337
Year: 1969 | Value: 222469
Year: 1970 | Value: 224809
Year: 1971 | Value: 230733
Year: 1972 | Value: 242113
Year: 1973 | Value: 255320
Year: 1974 | Value: 269038
Year: 1975 | Value: 283243
Year: 1976 | Value: 297863
Year: 1977 | Value: 312823
Year: 1978 | Value: 328046
Year: 1979 | Value: 343457
Year: 1980 | Value: 358978
Year: 1981 | Value: 373524
Year: 1982 | Value: 386983
Year: 1983 | Value: 400707
Year: 1984 | Value: 415154
Year: 1985 | Value: 430358
Year: 1986 | Value: 446286
Year: 1987 | Value: 462854
Year: 1988 | Value: 479929
Year: 1989 | Value: 497327
Year: 1990 | Value: 514797
Year: 1991 | Value: 503052
Year: 1992 | Value: 516458
Year: 1993 | Value: 530225
Year: 1994 | Value: 544366
Year: 1995 | Value: 558879
Year: 1996 | Value: 573792
Year: 1997 | Value: 589115
Year: 1998 | Value: 604842
Year: 1999 | Value: 620989
Year: 2000 | Value: 637582
Year: 2001 | Value: 661316
Year: 2002 | Value: 710553
Year: 2003 | Value: 764517
Year: 2004 | Value: 823741
Year: 2005 | Value: 888822
Year: 2006 | Value: 960424
Year: 2007 | Value: 1039295
Year: 2008 | Value: 1103496
Year: 2009 | Value: 1178415
Year: 2010 | Value: 1228543
Year: 2011 | Value: 1195020
Year: 2012 | Value: 1208964
Year: 2013 | Value: 1253191
Year: 2014 | Value: 1314562
Year: 2015 | Value: 1370322
Year: 2016 | Value: 1423726
Year: 2017 | Value: 1501116
Year: 2018 | Value: 1503091
Year: 2019 | Value: 1483756
Year: 2020 | Value: 1472204
Year: 2021 | Value: 1504365
Year: 2022 | Value: 1524693
Year: 2023 | Value: 1577059
Year: 2024 | Value: 1588670
Remark: Bahrain
Remark: Population, total
