Entity: XKX / SP.POP.TOTL
Year: 1960 | Value: 984846
Year: 1961 | Value: 1011421
Year: 1962 | Value: 1036950
Year: 1963 | Value: 1062737
Year: 1964 | Value: 1090270
Year: 1965 | Value: 1120168
Year: 1966 | Value: 1152586
Year: 1967 | Value: 1187667
Year: 1968 | Value: 1214208
Year: 1969 | Value: 1231460
Year: 1970 | Value: 1249555
Year: 1971 | Value: 1273021
Year: 1972 | Value: 1301579
Year: 1973 | Value: 1331176
Year: 1974 | Value: 1363123
Year: 1975 | Value: 1397686
Year: 1976 | Value: 1434880
Year: 1977 | Value: 1474457
Year: 1978 | Value: 1516249
Year: 1979 | Value: 1559787
Year: 1980 | Value: 1604818
Year: 1981 | Value: 1646565
Year: 1982 | Value: 1683166
Year: 1983 | Value: 1719245
Year: 1984 | Value: 1756818
Year: 1985 | Value: 1796018
Year: 1986 | Value: 1836972
Year: 1987 | Value: 1880590
Year: 1988 | Value: 1917882
Year: 1989 | Value: 1946339
Year: 1990 | Value: 1973790
Year: 1991 | Value: 2005362
Year: 1992 | Value: 2039723
Year: 1993 | Value: 2072664
Year: 1994 | Value: 2105256
Year: 1995 | Value: 2137514
Year: 1996 | Value: 2168753
Year: 1997 | Value: 2197284
Year: 1998 | Value: 2078964
Year: 1999 | Value: 1871524
Year: 2000 | Value: 1802493
Year: 2001 | Value: 1820009
Year: 2002 | Value: 1829462
Year: 2003 | Value: 1826434
Year: 2004 | Value: 1822773
Year: 2005 | Value: 1818354
Year: 2006 | Value: 1813079
Year: 2007 | Value: 1807094
Year: 2008 | Value: 1800858
Year: 2009 | Value: 1794681
Year: 2010 | Value: 1788743
Year: 2011 | Value: 1791949
Year: 2012 | Value: 1807126
Year: 2013 | Value: 1818119
Year: 2014 | Value: 1812788
Year: 2015 | Value: 1788274
Year: 2016 | Value: 1777568
Year: 2017 | Value: 1791019
Year: 2018 | Value: 1797086
Year: 2019 | Value: 1788891
Year: 2020 | Value: 1790151
Year: 2021 | Value: 1786079
Year: 2022 | Value: 1768096
Year: 2023 | Value: 1682668
Year: 2024 | Value: 1594353
Remark: Kosovo
Remark: Population, total
