Entity: AFE / SP.POP.TOTL
Year: 1960 | Value: 130075728
Year: 1961 | Value: 133534923
Year: 1962 | Value: 137171659
Year: 1963 | Value: 140945536
Year: 1964 | Value: 144904094
Year: 1965 | Value: 149033472
Year: 1966 | Value: 153281203
Year: 1967 | Value: 157704381
Year: 1968 | Value: 162329396
Year: 1969 | Value: 167088245
Year: 1970 | Value: 171984985
Year: 1971 | Value: 177022314
Year: 1972 | Value: 182126556
Year: 1973 | Value: 187524135
Year: 1974 | Value: 193186642
Year: 1975 | Value: 198914573
Year: 1976 | Value: 204802976
Year: 1977 | Value: 210680842
Year: 1978 | Value: 217074286
Year: 1979 | Value: 223974122
Year: 1980 | Value: 230792729
Year: 1981 | Value: 238043099
Year: 1982 | Value: 245822010
Year: 1983 | Value: 253644643
Year: 1984 | Value: 261458202
Year: 1985 | Value: 269450407
Year: 1986 | Value: 277621771
Year: 1987 | Value: 286067346
Year: 1988 | Value: 294498625
Year: 1989 | Value: 302939121
Year: 1990 | Value: 311748681
Year: 1991 | Value: 320442961
Year: 1992 | Value: 329082707
Year: 1993 | Value: 338324002
Year: 1994 | Value: 347441809
Year: 1995 | Value: 356580375
Year: 1996 | Value: 366138524
Year: 1997 | Value: 375646235
Year: 1998 | Value: 385505757
Year: 1999 | Value: 395750933
Year: 2000 | Value: 406156661
Year: 2001 | Value: 416807868
Year: 2002 | Value: 427820358
Year: 2003 | Value: 439173286
Year: 2004 | Value: 450928044
Year: 2005 | Value: 463076637
Year: 2006 | Value: 475606210
Year: 2007 | Value: 488580707
Year: 2008 | Value: 502070763
Year: 2009 | Value: 516003448
Year: 2010 | Value: 530308387
Year: 2011 | Value: 544737983
Year: 2012 | Value: 559609961
Year: 2013 | Value: 575202699
Year: 2014 | Value: 590968990
Year: 2015 | Value: 607123269
Year: 2016 | Value: 623369401
Year: 2017 | Value: 640058741
Year: 2018 | Value: 657801085
Year: 2019 | Value: 675950189
Year: 2020 | Value: 694446100
Year: 2021 | Value: 713090928
Year: 2022 | Value: 731821393
Year: 2023 | Value: 750491370
Year: 2024 | Value: 769280888
Remark: Africa Eastern and Southern
Remark: Population, total
