Entity: CHE / SP.POP.TOTL
Year: 1960 | Value: 5327827
Year: 1961 | Value: 5434294
Year: 1962 | Value: 5573815
Year: 1963 | Value: 5694247
Year: 1964 | Value: 5789228
Year: 1965 | Value: 5856472
Year: 1966 | Value: 5918002
Year: 1967 | Value: 5991785
Year: 1968 | Value: 6067714
Year: 1969 | Value: 6136387
Year: 1970 | Value: 6180877
Year: 1971 | Value: 6213399
Year: 1972 | Value: 6260956
Year: 1973 | Value: 6307347
Year: 1974 | Value: 6341405
Year: 1975 | Value: 6338632
Year: 1976 | Value: 6302504
Year: 1977 | Value: 6281174
Year: 1978 | Value: 6281738
Year: 1979 | Value: 6294365
Year: 1980 | Value: 6319408
Year: 1981 | Value: 6354074
Year: 1982 | Value: 6391309
Year: 1983 | Value: 6418773
Year: 1984 | Value: 6441865
Year: 1985 | Value: 6470365
Year: 1986 | Value: 6504124
Year: 1987 | Value: 6545106
Year: 1988 | Value: 6593386
Year: 1989 | Value: 6646912
Year: 1990 | Value: 6715519
Year: 1991 | Value: 6799978
Year: 1992 | Value: 6875364
Year: 1993 | Value: 6938265
Year: 1994 | Value: 6993795
Year: 1995 | Value: 7040687
Year: 1996 | Value: 7071850
Year: 1997 | Value: 7088906
Year: 1998 | Value: 7110001
Year: 1999 | Value: 7143991
Year: 2000 | Value: 7184250
Year: 2001 | Value: 7229854
Year: 2002 | Value: 7284753
Year: 2003 | Value: 7339001
Year: 2004 | Value: 7389625
Year: 2005 | Value: 7437115
Year: 2006 | Value: 7483934
Year: 2007 | Value: 7551117
Year: 2008 | Value: 7647675
Year: 2009 | Value: 7743831
Year: 2010 | Value: 7824909
Year: 2011 | Value: 7912398
Year: 2012 | Value: 7996861
Year: 2013 | Value: 8089346
Year: 2014 | Value: 8188649
Year: 2015 | Value: 8282396
Year: 2016 | Value: 8373338
Year: 2017 | Value: 8451840
Year: 2018 | Value: 8514329
Year: 2019 | Value: 8575280
Year: 2020 | Value: 8638167
Year: 2021 | Value: 8704546
Year: 2022 | Value: 8777088
Year: 2023 | Value: 8888822
Year: 2024 | Value: 9005582
Remark: Switzerland
Remark: Population, total
