Entity: MDV / SP.POP.TOTL
Year: 1960 | Value: 91189
Year: 1961 | Value: 93450
Year: 1962 | Value: 95802
Year: 1963 | Value: 98222
Year: 1964 | Value: 100662
Year: 1965 | Value: 104102
Year: 1966 | Value: 108507
Year: 1967 | Value: 112528
Year: 1968 | Value: 116075
Year: 1969 | Value: 119564
Year: 1970 | Value: 123219
Year: 1971 | Value: 127035
Year: 1972 | Value: 130968
Year: 1973 | Value: 134952
Year: 1974 | Value: 138978
Year: 1975 | Value: 143158
Year: 1976 | Value: 147525
Year: 1977 | Value: 151930
Year: 1978 | Value: 156159
Year: 1979 | Value: 160360
Year: 1980 | Value: 164835
Year: 1981 | Value: 169532
Year: 1982 | Value: 174333
Year: 1983 | Value: 179128
Year: 1984 | Value: 184198
Year: 1985 | Value: 190169
Year: 1986 | Value: 196935
Year: 1987 | Value: 203944
Year: 1988 | Value: 210885
Year: 1989 | Value: 217738
Year: 1990 | Value: 224762
Year: 1991 | Value: 231802
Year: 1992 | Value: 238543
Year: 1993 | Value: 244884
Year: 1994 | Value: 250822
Year: 1995 | Value: 256649
Year: 1996 | Value: 262347
Year: 1997 | Value: 267707
Year: 1998 | Value: 272723
Year: 1999 | Value: 277412
Year: 2000 | Value: 282019
Year: 2001 | Value: 286767
Year: 2002 | Value: 291616
Year: 2003 | Value: 296491
Year: 2004 | Value: 301413
Year: 2005 | Value: 306429
Year: 2006 | Value: 313851
Year: 2007 | Value: 324479
Year: 2008 | Value: 336170
Year: 2009 | Value: 348275
Year: 2010 | Value: 360792
Year: 2011 | Value: 373674
Year: 2012 | Value: 386818
Year: 2013 | Value: 400070
Year: 2014 | Value: 413617
Year: 2015 | Value: 428154
Year: 2016 | Value: 443308
Year: 2017 | Value: 458287
Year: 2018 | Value: 473099
Year: 2019 | Value: 487731
Year: 2020 | Value: 502118
Year: 2021 | Value: 516154
Year: 2022 | Value: 524106
Year: 2023 | Value: 525994
Year: 2024 | Value: 527799
Remark: Maldives
Remark: Population, total
