Entity: LMC / SP.POP.TOTL
Year: 1960 | Value: 819316105
Year: 1961 | Value: 839921567
Year: 1962 | Value: 861015557
Year: 1963 | Value: 882650423
Year: 1964 | Value: 904811416
Year: 1965 | Value: 927102247
Year: 1966 | Value: 949379894
Year: 1967 | Value: 972239035
Year: 1968 | Value: 995662056
Year: 1969 | Value: 1019411884
Year: 1970 | Value: 1043977970
Year: 1971 | Value: 1068357281
Year: 1972 | Value: 1093403193
Year: 1973 | Value: 1120170342
Year: 1974 | Value: 1147885460
Year: 1975 | Value: 1176467266
Year: 1976 | Value: 1205621573
Year: 1977 | Value: 1235700491
Year: 1978 | Value: 1266293483
Year: 1979 | Value: 1298149128
Year: 1980 | Value: 1332297507
Year: 1981 | Value: 1367489973
Year: 1982 | Value: 1403093561
Year: 1983 | Value: 1439288342
Year: 1984 | Value: 1476095233
Year: 1985 | Value: 1513694513
Year: 1986 | Value: 1551923872
Year: 1987 | Value: 1590598381
Year: 1988 | Value: 1629655073
Year: 1989 | Value: 1669138722
Year: 1990 | Value: 1711634869
Year: 1991 | Value: 1752379727
Year: 1992 | Value: 1792821112
Year: 1993 | Value: 1833665328
Year: 1994 | Value: 1874637283
Year: 1995 | Value: 1915943684
Year: 1996 | Value: 1957535877
Year: 1997 | Value: 1999429097
Year: 1998 | Value: 2041752501
Year: 1999 | Value: 2083995762
Year: 2000 | Value: 2126559759
Year: 2001 | Value: 2169474338
Year: 2002 | Value: 2211549617
Year: 2003 | Value: 2253206148
Year: 2004 | Value: 2295275996
Year: 2005 | Value: 2336911352
Year: 2006 | Value: 2378783316
Year: 2007 | Value: 2421545203
Year: 2008 | Value: 2464036877
Year: 2009 | Value: 2506795582
Year: 2010 | Value: 2550264612
Year: 2011 | Value: 2593815085
Year: 2012 | Value: 2637101332
Year: 2013 | Value: 2679816109
Year: 2014 | Value: 2723061855
Year: 2015 | Value: 2765011526
Year: 2016 | Value: 2806590212
Year: 2017 | Value: 2847931114
Year: 2018 | Value: 2888561818
Year: 2019 | Value: 2928617292
Year: 2020 | Value: 2968398856
Year: 2021 | Value: 3006243027
Year: 2022 | Value: 3043358377
Year: 2023 | Value: 3082002881
Year: 2024 | Value: 3120980912
Remark: Lower middle income
Remark: Population, total
