Entity: GNQ / SP.POP.TOTL
Year: 1960 | Value: 269807
Year: 1961 | Value: 274896
Year: 1962 | Value: 280286
Year: 1963 | Value: 285965
Year: 1964 | Value: 291942
Year: 1965 | Value: 298238
Year: 1966 | Value: 304859
Year: 1967 | Value: 311805
Year: 1968 | Value: 318849
Year: 1969 | Value: 322517
Year: 1970 | Value: 320803
Year: 1971 | Value: 315940
Year: 1972 | Value: 309468
Year: 1973 | Value: 302281
Year: 1974 | Value: 294953
Year: 1975 | Value: 287901
Year: 1976 | Value: 281031
Year: 1977 | Value: 276779
Year: 1978 | Value: 276531
Year: 1979 | Value: 279846
Year: 1980 | Value: 288644
Year: 1981 | Value: 303252
Year: 1982 | Value: 322216
Year: 1983 | Value: 343421
Year: 1984 | Value: 364899
Year: 1985 | Value: 385547
Year: 1986 | Value: 404728
Year: 1987 | Value: 422522
Year: 1988 | Value: 439651
Year: 1989 | Value: 456808
Year: 1990 | Value: 474274
Year: 1991 | Value: 492217
Year: 1992 | Value: 510770
Year: 1993 | Value: 530023
Year: 1994 | Value: 550138
Year: 1995 | Value: 571264
Year: 1996 | Value: 593492
Year: 1997 | Value: 616893
Year: 1998 | Value: 641474
Year: 1999 | Value: 667214
Year: 2000 | Value: 703279
Year: 2001 | Value: 749836
Year: 2002 | Value: 797957
Year: 2003 | Value: 847862
Year: 2004 | Value: 899917
Year: 2005 | Value: 947367
Year: 2006 | Value: 990343
Year: 2007 | Value: 1036044
Year: 2008 | Value: 1084530
Year: 2009 | Value: 1135673
Year: 2010 | Value: 1189085
Year: 2011 | Value: 1241835
Year: 2012 | Value: 1293483
Year: 2013 | Value: 1346218
Year: 2014 | Value: 1399828
Year: 2015 | Value: 1453923
Year: 2016 | Value: 1508186
Year: 2017 | Value: 1562396
Year: 2018 | Value: 1616422
Year: 2019 | Value: 1670177
Year: 2020 | Value: 1716468
Year: 2021 | Value: 1758786
Year: 2022 | Value: 1803545
Year: 2023 | Value: 1847549
Year: 2024 | Value: 1892516
Remark: Equatorial Guinea
Remark: Population, total
