Entity: LTU / SP.POP.TOTL
Year: 1960 | Value: 2778550
Year: 1961 | Value: 2823550
Year: 1962 | Value: 2863350
Year: 1963 | Value: 2898950
Year: 1964 | Value: 2935200
Year: 1965 | Value: 2971450
Year: 1966 | Value: 3008050
Year: 1967 | Value: 3044400
Year: 1968 | Value: 3078850
Year: 1969 | Value: 3107321
Year: 1970 | Value: 3139689
Year: 1971 | Value: 3179041
Year: 1972 | Value: 3213622
Year: 1973 | Value: 3244438
Year: 1974 | Value: 3273894
Year: 1975 | Value: 3301652
Year: 1976 | Value: 3328664
Year: 1977 | Value: 3355036
Year: 1978 | Value: 3379514
Year: 1979 | Value: 3397842
Year: 1980 | Value: 3413202
Year: 1981 | Value: 3432947
Year: 1982 | Value: 3457179
Year: 1983 | Value: 3485192
Year: 1984 | Value: 3514205
Year: 1985 | Value: 3544543
Year: 1986 | Value: 3578914
Year: 1987 | Value: 3616367
Year: 1988 | Value: 3655049
Year: 1989 | Value: 3684255
Year: 1990 | Value: 3697838
Year: 1991 | Value: 3704134
Year: 1992 | Value: 3700114
Year: 1993 | Value: 3682613
Year: 1994 | Value: 3657144
Year: 1995 | Value: 3629102
Year: 1996 | Value: 3601613
Year: 1997 | Value: 3575137
Year: 1998 | Value: 3549331
Year: 1999 | Value: 3524238
Year: 2000 | Value: 3499536
Year: 2001 | Value: 3470818
Year: 2002 | Value: 3443067
Year: 2003 | Value: 3415213
Year: 2004 | Value: 3377075
Year: 2005 | Value: 3322528
Year: 2006 | Value: 3269909
Year: 2007 | Value: 3231294
Year: 2008 | Value: 3198231
Year: 2009 | Value: 3162916
Year: 2010 | Value: 3097282
Year: 2011 | Value: 3028115
Year: 2012 | Value: 2989139
Year: 2013 | Value: 2961250
Year: 2014 | Value: 2937253
Year: 2015 | Value: 2911109
Year: 2016 | Value: 2877325
Year: 2017 | Value: 2842639
Year: 2018 | Value: 2819200
Year: 2019 | Value: 2811089
Year: 2020 | Value: 2810369
Year: 2021 | Value: 2808380
Year: 2022 | Value: 2831639
Year: 2023 | Value: 2871585
Year: 2024 | Value: 2888278
Remark: Lithuania
Remark: Population, total
