Entity: SWE / SP.POP.TOTL
Year: 1960 | Value: 7484656
Year: 1961 | Value: 7519998
Year: 1962 | Value: 7561588
Year: 1963 | Value: 7604328
Year: 1964 | Value: 7661354
Year: 1965 | Value: 7733853
Year: 1966 | Value: 7807797
Year: 1967 | Value: 7867931
Year: 1968 | Value: 7912273
Year: 1969 | Value: 7968072
Year: 1970 | Value: 8042801
Year: 1971 | Value: 8098334
Year: 1972 | Value: 8122300
Year: 1973 | Value: 8136312
Year: 1974 | Value: 8159955
Year: 1975 | Value: 8192437
Year: 1976 | Value: 8222286
Year: 1977 | Value: 8251540
Year: 1978 | Value: 8275599
Year: 1979 | Value: 8293678
Year: 1980 | Value: 8310531
Year: 1981 | Value: 8320503
Year: 1982 | Value: 8325263
Year: 1983 | Value: 8329033
Year: 1984 | Value: 8336605
Year: 1985 | Value: 8350386
Year: 1986 | Value: 8369829
Year: 1987 | Value: 8397804
Year: 1988 | Value: 8436489
Year: 1989 | Value: 8492964
Year: 1990 | Value: 8558835
Year: 1991 | Value: 8617375
Year: 1992 | Value: 8668067
Year: 1993 | Value: 8718561
Year: 1994 | Value: 8780745
Year: 1995 | Value: 8826939
Year: 1996 | Value: 8840998
Year: 1997 | Value: 8846062
Year: 1998 | Value: 8850974
Year: 1999 | Value: 8857874
Year: 2000 | Value: 8872109
Year: 2001 | Value: 8895960
Year: 2002 | Value: 8924958
Year: 2003 | Value: 8958229
Year: 2004 | Value: 8993531
Year: 2005 | Value: 9029572
Year: 2006 | Value: 9080505
Year: 2007 | Value: 9148092
Year: 2008 | Value: 9219637
Year: 2009 | Value: 9298515
Year: 2010 | Value: 9378126
Year: 2011 | Value: 9449213
Year: 2012 | Value: 9519374
Year: 2013 | Value: 9600379
Year: 2014 | Value: 9696110
Year: 2015 | Value: 9799186
Year: 2016 | Value: 9923085
Year: 2017 | Value: 10057698
Year: 2018 | Value: 10175214
Year: 2019 | Value: 10278887
Year: 2020 | Value: 10353442
Year: 2021 | Value: 10415811
Year: 2022 | Value: 10486941
Year: 2023 | Value: 10536632
Year: 2024 | Value: 10569709
Remark: Sweden
Remark: Population, total
