Entity: COL / SP.POP.TOTL
Year: 1960 | Value: 15606209
Year: 1961 | Value: 16095203
Year: 1962 | Value: 16599029
Year: 1963 | Value: 17113823
Year: 1964 | Value: 17637411
Year: 1965 | Value: 18169050
Year: 1966 | Value: 18702688
Year: 1967 | Value: 19235618
Year: 1968 | Value: 19766796
Year: 1969 | Value: 20291942
Year: 1970 | Value: 20811782
Year: 1971 | Value: 21319096
Year: 1972 | Value: 21819563
Year: 1973 | Value: 22325374
Year: 1974 | Value: 22833469
Year: 1975 | Value: 23344644
Year: 1976 | Value: 23858810
Year: 1977 | Value: 24393494
Year: 1978 | Value: 24950337
Year: 1979 | Value: 25515626
Year: 1980 | Value: 26104498
Year: 1981 | Value: 26713267
Year: 1982 | Value: 27338331
Year: 1983 | Value: 27988173
Year: 1984 | Value: 28642690
Year: 1985 | Value: 29268470
Year: 1986 | Value: 29879112
Year: 1987 | Value: 30499467
Year: 1988 | Value: 31130524
Year: 1989 | Value: 31776279
Year: 1990 | Value: 32440069
Year: 1991 | Value: 33098372
Year: 1992 | Value: 33760571
Year: 1993 | Value: 34441473
Year: 1994 | Value: 35127410
Year: 1995 | Value: 35804662
Year: 1996 | Value: 36462745
Year: 1997 | Value: 37121149
Year: 1998 | Value: 37792165
Year: 1999 | Value: 38454863
Year: 2000 | Value: 39089934
Year: 2001 | Value: 39709262
Year: 2002 | Value: 40324680
Year: 2003 | Value: 40937429
Year: 2004 | Value: 41543171
Year: 2005 | Value: 42128977
Year: 2006 | Value: 42691084
Year: 2007 | Value: 43235374
Year: 2008 | Value: 43758808
Year: 2009 | Value: 44271541
Year: 2010 | Value: 44777319
Year: 2011 | Value: 45259614
Year: 2012 | Value: 45715810
Year: 2013 | Value: 46151584
Year: 2014 | Value: 46565429
Year: 2015 | Value: 46969940
Year: 2016 | Value: 47437512
Year: 2017 | Value: 48131078
Year: 2018 | Value: 49024465
Year: 2019 | Value: 49907985
Year: 2020 | Value: 50629997
Year: 2021 | Value: 51188173
Year: 2022 | Value: 51737944
Year: 2023 | Value: 52321152
Year: 2024 | Value: 52886363
Remark: Colombia
Remark: Population, total
