Entity: SLV / SP.POP.TOTL
Year: 1960 | Value: 2791459
Year: 1961 | Value: 2870016
Year: 1962 | Value: 2949204
Year: 1963 | Value: 3028679
Year: 1964 | Value: 3111883
Year: 1965 | Value: 3199466
Year: 1966 | Value: 3290961
Year: 1967 | Value: 3385184
Year: 1968 | Value: 3480773
Year: 1969 | Value: 3576485
Year: 1970 | Value: 3668796
Year: 1971 | Value: 3757523
Year: 1972 | Value: 3846830
Year: 1973 | Value: 3938068
Year: 1974 | Value: 4029671
Year: 1975 | Value: 4120449
Year: 1976 | Value: 4210310
Year: 1977 | Value: 4301256
Year: 1978 | Value: 4394114
Year: 1979 | Value: 4480388
Year: 1980 | Value: 4540382
Year: 1981 | Value: 4570599
Year: 1982 | Value: 4622477
Year: 1983 | Value: 4707367
Year: 1984 | Value: 4798003
Year: 1985 | Value: 4894706
Year: 1986 | Value: 4992769
Year: 1987 | Value: 5092441
Year: 1988 | Value: 5195833
Year: 1989 | Value: 5298979
Year: 1990 | Value: 5399726
Year: 1991 | Value: 5495077
Year: 1992 | Value: 5585609
Year: 1993 | Value: 5659957
Year: 1994 | Value: 5714129
Year: 1995 | Value: 5762131
Year: 1996 | Value: 5805286
Year: 1997 | Value: 5844578
Year: 1998 | Value: 5880781
Year: 1999 | Value: 5913900
Year: 2000 | Value: 5943366
Year: 2001 | Value: 5968060
Year: 2002 | Value: 5986631
Year: 2003 | Value: 5998599
Year: 2004 | Value: 6004671
Year: 2005 | Value: 6005578
Year: 2006 | Value: 6002319
Year: 2007 | Value: 6009824
Year: 2008 | Value: 6029297
Year: 2009 | Value: 6048279
Year: 2010 | Value: 6068249
Year: 2011 | Value: 6090127
Year: 2012 | Value: 6113975
Year: 2013 | Value: 6138839
Year: 2014 | Value: 6162955
Year: 2015 | Value: 6183676
Year: 2016 | Value: 6200800
Year: 2017 | Value: 6213533
Year: 2018 | Value: 6219807
Year: 2019 | Value: 6222318
Year: 2020 | Value: 6234673
Year: 2021 | Value: 6255782
Year: 2022 | Value: 6280319
Year: 2023 | Value: 6309624
Year: 2024 | Value: 6338193
Remark: El Salvador
Remark: Population, total
