Entity: PRI / SP.POP.TOTL
Year: 1960 | Value: 2358000
Year: 1961 | Value: 2399722
Year: 1962 | Value: 2450322
Year: 1963 | Value: 2504530
Year: 1964 | Value: 2554066
Year: 1965 | Value: 2594000
Year: 1966 | Value: 2624995
Year: 1967 | Value: 2645674
Year: 1968 | Value: 2662064
Year: 1969 | Value: 2684150
Year: 1970 | Value: 2718000
Year: 1971 | Value: 2762190
Year: 1972 | Value: 2817256
Year: 1973 | Value: 2878786
Year: 1974 | Value: 2939299
Year: 1975 | Value: 2994000
Year: 1976 | Value: 3043854
Year: 1977 | Value: 3088690
Year: 1978 | Value: 3129421
Year: 1979 | Value: 3168088
Year: 1980 | Value: 3206000
Year: 1981 | Value: 3242552
Year: 1982 | Value: 3277453
Year: 1983 | Value: 3311138
Year: 1984 | Value: 3344190
Year: 1985 | Value: 3377000
Year: 1986 | Value: 3409554
Year: 1987 | Value: 3441850
Year: 1988 | Value: 3473898
Year: 1989 | Value: 3505650
Year: 1990 | Value: 3537000
Year: 1991 | Value: 3562110
Year: 1992 | Value: 3585176
Year: 1993 | Value: 3615497
Year: 1994 | Value: 3649237
Year: 1995 | Value: 3683103
Year: 1996 | Value: 3724655
Year: 1997 | Value: 3759430
Year: 1998 | Value: 3781101
Year: 1999 | Value: 3800081
Year: 2000 | Value: 3810605
Year: 2001 | Value: 3818774
Year: 2002 | Value: 3823701
Year: 2003 | Value: 3826095
Year: 2004 | Value: 3826878
Year: 2005 | Value: 3821362
Year: 2006 | Value: 3805214
Year: 2007 | Value: 3782995
Year: 2008 | Value: 3760866
Year: 2009 | Value: 3740410
Year: 2010 | Value: 3724465
Year: 2011 | Value: 3693464
Year: 2012 | Value: 3661045
Year: 2013 | Value: 3631427
Year: 2014 | Value: 3585017
Year: 2015 | Value: 3535167
Year: 2016 | Value: 3480432
Year: 2017 | Value: 3410837
Year: 2018 | Value: 3290690
Year: 2019 | Value: 3302691
Year: 2020 | Value: 3281590
Year: 2021 | Value: 3262711
Year: 2022 | Value: 3220137
Year: 2023 | Value: 3203792
Year: 2024 | Value: 3203295
Remark: Puerto Rico (US)
Remark: Population, total
