Entity: EAP / SP.POP.TOTL
Year: 1960 | Value: 895961535
Year: 1961 | Value: 895534581
Year: 1962 | Value: 907473022
Year: 1963 | Value: 930810837
Year: 1964 | Value: 953783472
Year: 1965 | Value: 977366928
Year: 1966 | Value: 1004271490
Year: 1967 | Value: 1030471073
Year: 1968 | Value: 1057697808
Year: 1969 | Value: 1086662478
Year: 1970 | Value: 1116395242
Year: 1971 | Value: 1146649477
Year: 1972 | Value: 1175176176
Year: 1973 | Value: 1202715705
Year: 1974 | Value: 1228688547
Year: 1975 | Value: 1252174248
Year: 1976 | Value: 1273922384
Year: 1977 | Value: 1294303118
Year: 1978 | Value: 1314775496
Year: 1979 | Value: 1335637622
Year: 1980 | Value: 1356226475
Year: 1981 | Value: 1377473854
Year: 1982 | Value: 1401081634
Year: 1983 | Value: 1424971585
Year: 1984 | Value: 1447871073
Year: 1985 | Value: 1471340337
Year: 1986 | Value: 1496124294
Year: 1987 | Value: 1522374575
Year: 1988 | Value: 1549038591
Year: 1989 | Value: 1575101307
Year: 1990 | Value: 1600739173
Year: 1991 | Value: 1625498444
Year: 1992 | Value: 1648872786
Year: 1993 | Value: 1671604370
Year: 1994 | Value: 1694244506
Year: 1995 | Value: 1716602413
Year: 1996 | Value: 1738632397
Year: 1997 | Value: 1760512371
Year: 1998 | Value: 1781546477
Year: 1999 | Value: 1800932833
Year: 2000 | Value: 1819011507
Year: 2001 | Value: 1836260943
Year: 2002 | Value: 1852659155
Year: 2003 | Value: 1868409996
Year: 2004 | Value: 1883675167
Year: 2005 | Value: 1898853723
Year: 2006 | Value: 1914002124
Year: 2007 | Value: 1929185103
Year: 2008 | Value: 1944305887
Year: 2009 | Value: 1959017463
Year: 2010 | Value: 1973602166
Year: 2011 | Value: 1989106668
Year: 2012 | Value: 2006566431
Year: 2013 | Value: 2023850158
Year: 2014 | Value: 2040383789
Year: 2015 | Value: 2056050896
Year: 2016 | Value: 2071486140
Year: 2017 | Value: 2087238522
Year: 2018 | Value: 2100698838
Year: 2019 | Value: 2112289891
Year: 2020 | Value: 2121866294
Year: 2021 | Value: 2128553744
Year: 2022 | Value: 2133560408
Year: 2023 | Value: 2137527754
Year: 2024 | Value: 2141122258
Remark: East Asia & Pacific (excluding high income)
Remark: Population, total
