Entity: CYM / SP.POP.TOTL
Year: 1960 | Value: 8428
Year: 1961 | Value: 8601
Year: 1962 | Value: 8781
Year: 1963 | Value: 8970
Year: 1964 | Value: 9166
Year: 1965 | Value: 9361
Year: 1966 | Value: 9560
Year: 1967 | Value: 9769
Year: 1968 | Value: 9971
Year: 1969 | Value: 10165
Year: 1970 | Value: 10517
Year: 1971 | Value: 11098
Year: 1972 | Value: 11764
Year: 1973 | Value: 12438
Year: 1974 | Value: 13114
Year: 1975 | Value: 13788
Year: 1976 | Value: 14454
Year: 1977 | Value: 15105
Year: 1978 | Value: 15727
Year: 1979 | Value: 16351
Year: 1980 | Value: 17079
Year: 1981 | Value: 17905
Year: 1982 | Value: 18750
Year: 1983 | Value: 19598
Year: 1984 | Value: 20454
Year: 1985 | Value: 21324
Year: 1986 | Value: 22197
Year: 1987 | Value: 23073
Year: 1988 | Value: 23951
Year: 1989 | Value: 24874
Year: 1990 | Value: 25999
Year: 1991 | Value: 27294
Year: 1992 | Value: 28621
Year: 1993 | Value: 29976
Year: 1994 | Value: 31352
Year: 1995 | Value: 32743
Year: 1996 | Value: 34143
Year: 1997 | Value: 35543
Year: 1998 | Value: 36922
Year: 1999 | Value: 38284
Year: 2000 | Value: 39674
Year: 2001 | Value: 41089
Year: 2002 | Value: 42514
Year: 2003 | Value: 43934
Year: 2004 | Value: 45352
Year: 2005 | Value: 46788
Year: 2006 | Value: 48232
Year: 2007 | Value: 49687
Year: 2008 | Value: 51151
Year: 2009 | Value: 52618
Year: 2010 | Value: 54099
Year: 2011 | Value: 55606
Year: 2012 | Value: 57136
Year: 2013 | Value: 58655
Year: 2014 | Value: 60160
Year: 2015 | Value: 61642
Year: 2016 | Value: 63100
Year: 2017 | Value: 64535
Year: 2018 | Value: 65941
Year: 2019 | Value: 67327
Year: 2020 | Value: 68684
Year: 2021 | Value: 70108
Year: 2022 | Value: 71591
Year: 2023 | Value: 73038
Year: 2024 | Value: 74457
Remark: Cayman Islands
Remark: Population, total
