Entity: SYC / SP.POP.TOTL
Year: 1960 | Value: 41700
Year: 1961 | Value: 42889
Year: 1962 | Value: 44042
Year: 1963 | Value: 45176
Year: 1964 | Value: 46322
Year: 1965 | Value: 47500
Year: 1966 | Value: 48699
Year: 1967 | Value: 49911
Year: 1968 | Value: 51134
Year: 1969 | Value: 52365
Year: 1970 | Value: 53600
Year: 1971 | Value: 54695
Year: 1972 | Value: 56029
Year: 1973 | Value: 56892
Year: 1974 | Value: 57937
Year: 1975 | Value: 59292
Year: 1976 | Value: 60504
Year: 1977 | Value: 61786
Year: 1978 | Value: 62150
Year: 1979 | Value: 62686
Year: 1980 | Value: 63261
Year: 1981 | Value: 64035
Year: 1982 | Value: 64413
Year: 1983 | Value: 64335
Year: 1984 | Value: 64717
Year: 1985 | Value: 65244
Year: 1986 | Value: 65652
Year: 1987 | Value: 68499
Year: 1988 | Value: 68755
Year: 1989 | Value: 69167
Year: 1990 | Value: 69507
Year: 1991 | Value: 70439
Year: 1992 | Value: 70763
Year: 1993 | Value: 72253
Year: 1994 | Value: 74205
Year: 1995 | Value: 75304
Year: 1996 | Value: 76417
Year: 1997 | Value: 77319
Year: 1998 | Value: 78846
Year: 1999 | Value: 80410
Year: 2000 | Value: 81131
Year: 2001 | Value: 81202
Year: 2002 | Value: 83723
Year: 2003 | Value: 82781
Year: 2004 | Value: 82475
Year: 2005 | Value: 82858
Year: 2006 | Value: 84600
Year: 2007 | Value: 85033
Year: 2008 | Value: 86956
Year: 2009 | Value: 87298
Year: 2010 | Value: 89770
Year: 2011 | Value: 87441
Year: 2012 | Value: 88303
Year: 2013 | Value: 89949
Year: 2014 | Value: 91359
Year: 2015 | Value: 93419
Year: 2016 | Value: 94677
Year: 2017 | Value: 95843
Year: 2018 | Value: 96762
Year: 2019 | Value: 97625
Year: 2020 | Value: 98462
Year: 2021 | Value: 99258
Year: 2022 | Value: 119878
Year: 2023 | Value: 119773
Year: 2024 | Value: 121354
Remark: Seychelles
Remark: Population, total
