Entity: WLD / SP.POP.TOTL
Year: 1960 | Value: 3021512598
Year: 1961 | Value: 3062768116
Year: 1962 | Value: 3117372187
Year: 1963 | Value: 3184063049
Year: 1964 | Value: 3251253200
Year: 1965 | Value: 3318997522
Year: 1966 | Value: 3389087189
Year: 1967 | Value: 3459015356
Year: 1968 | Value: 3530703561
Year: 1969 | Value: 3604815552
Year: 1970 | Value: 3680589045
Year: 1971 | Value: 3758613546
Year: 1972 | Value: 3834446322
Year: 1973 | Value: 3911068458
Year: 1974 | Value: 3987294240
Year: 1975 | Value: 4062070771
Year: 1976 | Value: 4135758539
Year: 1977 | Value: 4208958804
Year: 1978 | Value: 4283431043
Year: 1979 | Value: 4360056401
Year: 1980 | Value: 4437602892
Year: 1981 | Value: 4516926190
Year: 1982 | Value: 4599539241
Year: 1983 | Value: 4682924536
Year: 1984 | Value: 4766040300
Year: 1985 | Value: 4850740788
Year: 1986 | Value: 4937711562
Year: 1987 | Value: 5027030278
Year: 1988 | Value: 5117167006
Year: 1989 | Value: 5207654866
Year: 1990 | Value: 5299246757
Year: 1991 | Value: 5388496229
Year: 1992 | Value: 5477123966
Year: 1993 | Value: 5564778621
Year: 1994 | Value: 5650853178
Year: 1995 | Value: 5736505517
Year: 1996 | Value: 5822614627
Year: 1997 | Value: 5908466558
Year: 1998 | Value: 5994040064
Year: 1999 | Value: 6078404337
Year: 2000 | Value: 6161884811
Year: 2001 | Value: 6245112906
Year: 2002 | Value: 6327557399
Year: 2003 | Value: 6409750441
Year: 2004 | Value: 6492769815
Year: 2005 | Value: 6575841506
Year: 2006 | Value: 6659977025
Year: 2007 | Value: 6744489399
Year: 2008 | Value: 6830513541
Year: 2009 | Value: 6916589116
Year: 2010 | Value: 7001266876
Year: 2011 | Value: 7087120034
Year: 2012 | Value: 7176929184
Year: 2013 | Value: 7265892332
Year: 2014 | Value: 7354068030
Year: 2015 | Value: 7441677465
Year: 2016 | Value: 7528879985
Year: 2017 | Value: 7614523410
Year: 2018 | Value: 7697233736
Year: 2019 | Value: 7778008621
Year: 2020 | Value: 7854748424
Year: 2021 | Value: 7920514854
Year: 2022 | Value: 7989545217
Year: 2023 | Value: 8064057930
Year: 2024 | Value: 8141808945
Remark: World
Remark: Population, total
