Entity: MRT / SP.POP.TOTL
Year: 1960 | Value: 824298
Year: 1961 | Value: 846167
Year: 1962 | Value: 869184
Year: 1963 | Value: 893423
Year: 1964 | Value: 918955
Year: 1965 | Value: 945838
Year: 1966 | Value: 974157
Year: 1967 | Value: 1003843
Year: 1968 | Value: 1034739
Year: 1969 | Value: 1066754
Year: 1970 | Value: 1099806
Year: 1971 | Value: 1133702
Year: 1972 | Value: 1168355
Year: 1973 | Value: 1203838
Year: 1974 | Value: 1240188
Year: 1975 | Value: 1277330
Year: 1976 | Value: 1315336
Year: 1977 | Value: 1353768
Year: 1978 | Value: 1392713
Year: 1979 | Value: 1432758
Year: 1980 | Value: 1474043
Year: 1981 | Value: 1516877
Year: 1982 | Value: 1561176
Year: 1983 | Value: 1606746
Year: 1984 | Value: 1653693
Year: 1985 | Value: 1702107
Year: 1986 | Value: 1751835
Year: 1987 | Value: 1803014
Year: 1988 | Value: 1855859
Year: 1989 | Value: 1903048
Year: 1990 | Value: 1951878
Year: 1991 | Value: 2009738
Year: 1992 | Value: 2088135
Year: 1993 | Value: 2174328
Year: 1994 | Value: 2249454
Year: 1995 | Value: 2312017
Year: 1996 | Value: 2358188
Year: 1997 | Value: 2411306
Year: 1998 | Value: 2474651
Year: 1999 | Value: 2541698
Year: 2000 | Value: 2613441
Year: 2001 | Value: 2678760
Year: 2002 | Value: 2738655
Year: 2003 | Value: 2802046
Year: 2004 | Value: 2868664
Year: 2005 | Value: 2939059
Year: 2006 | Value: 3013660
Year: 2007 | Value: 3093059
Year: 2008 | Value: 3183269
Year: 2009 | Value: 3284448
Year: 2010 | Value: 3390965
Year: 2011 | Value: 3502811
Year: 2012 | Value: 3619034
Year: 2013 | Value: 3734318
Year: 2014 | Value: 3848514
Year: 2015 | Value: 3965959
Year: 2016 | Value: 4086657
Year: 2017 | Value: 4210600
Year: 2018 | Value: 4337685
Year: 2019 | Value: 4467708
Year: 2020 | Value: 4600131
Year: 2021 | Value: 4734874
Year: 2022 | Value: 4875637
Year: 2023 | Value: 5022441
Year: 2024 | Value: 5169395
Remark: Mauritania
Remark: Population, total
