Entity: SAU / SP.POP.TOTL
Year: 1960 | Value: 2435403
Year: 1961 | Value: 2526347
Year: 1962 | Value: 2620910
Year: 1963 | Value: 2719341
Year: 1964 | Value: 2821968
Year: 1965 | Value: 2928771
Year: 1966 | Value: 3039887
Year: 1967 | Value: 3157242
Year: 1968 | Value: 3282711
Year: 1969 | Value: 3417114
Year: 1970 | Value: 3562470
Year: 1971 | Value: 3724031
Year: 1972 | Value: 3905722
Year: 1973 | Value: 4106344
Year: 1974 | Value: 4323632
Year: 1975 | Value: 4556287
Year: 1976 | Value: 4807933
Year: 1977 | Value: 5083048
Year: 1978 | Value: 5381902
Year: 1979 | Value: 5703698
Year: 1980 | Value: 6047997
Year: 1981 | Value: 6420551
Year: 1982 | Value: 6824486
Year: 1983 | Value: 7252941
Year: 1984 | Value: 7697307
Year: 1985 | Value: 8151779
Year: 1986 | Value: 8628639
Year: 1987 | Value: 9130194
Year: 1988 | Value: 9629165
Year: 1989 | Value: 10128394
Year: 1990 | Value: 10640691
Year: 1991 | Value: 11160744
Year: 1992 | Value: 11686676
Year: 1993 | Value: 12215862
Year: 1994 | Value: 12750040
Year: 1995 | Value: 13289245
Year: 1996 | Value: 13831009
Year: 1997 | Value: 14374943
Year: 1998 | Value: 14922185
Year: 1999 | Value: 15472075
Year: 2000 | Value: 16177722
Year: 2001 | Value: 17041397
Year: 2002 | Value: 17910910
Year: 2003 | Value: 18786767
Year: 2004 | Value: 19669480
Year: 2005 | Value: 20559890
Year: 2006 | Value: 21459144
Year: 2007 | Value: 22368313
Year: 2008 | Value: 23287877
Year: 2009 | Value: 24217654
Year: 2010 | Value: 23978487
Year: 2011 | Value: 25091867
Year: 2012 | Value: 26168861
Year: 2013 | Value: 27624004
Year: 2014 | Value: 28309273
Year: 2015 | Value: 29816382
Year: 2016 | Value: 30954198
Year: 2017 | Value: 30977355
Year: 2018 | Value: 30196281
Year: 2019 | Value: 30063799
Year: 2020 | Value: 31552510
Year: 2021 | Value: 30784383
Year: 2022 | Value: 32175224
Year: 2023 | Value: 33702731
Year: 2024 | Value: 35300280
Remark: Saudi Arabia
Remark: Population, total
