Entity: BGR / SP.POP.TOTL
Year: 1960 | Value: 7867374
Year: 1961 | Value: 7943118
Year: 1962 | Value: 8012946
Year: 1963 | Value: 8078145
Year: 1964 | Value: 8144340
Year: 1965 | Value: 8204168
Year: 1966 | Value: 8258057
Year: 1967 | Value: 8310226
Year: 1968 | Value: 8369603
Year: 1969 | Value: 8434172
Year: 1970 | Value: 8489574
Year: 1971 | Value: 8536395
Year: 1972 | Value: 8576200
Year: 1973 | Value: 8620967
Year: 1974 | Value: 8678745
Year: 1975 | Value: 8720742
Year: 1976 | Value: 8758599
Year: 1977 | Value: 8804183
Year: 1978 | Value: 8814032
Year: 1979 | Value: 8825940
Year: 1980 | Value: 8861535
Year: 1981 | Value: 8891117
Year: 1982 | Value: 8917457
Year: 1983 | Value: 8939738
Year: 1984 | Value: 8960679
Year: 1985 | Value: 8960547
Year: 1986 | Value: 8958171
Year: 1987 | Value: 8971359
Year: 1988 | Value: 8981446
Year: 1989 | Value: 8876972
Year: 1990 | Value: 8718289
Year: 1991 | Value: 8632367
Year: 1992 | Value: 8540164
Year: 1993 | Value: 8472313
Year: 1994 | Value: 8443591
Year: 1995 | Value: 8406067
Year: 1996 | Value: 8362826
Year: 1997 | Value: 8312068
Year: 1998 | Value: 8256786
Year: 1999 | Value: 8210624
Year: 2000 | Value: 8170172
Year: 2001 | Value: 8009142
Year: 2002 | Value: 7837161
Year: 2003 | Value: 7775327
Year: 2004 | Value: 7716860
Year: 2005 | Value: 7658972
Year: 2006 | Value: 7601022
Year: 2007 | Value: 7545338
Year: 2008 | Value: 7492561
Year: 2009 | Value: 7444443
Year: 2010 | Value: 7395599
Year: 2011 | Value: 7348328
Year: 2012 | Value: 7305888
Year: 2013 | Value: 7160005
Year: 2014 | Value: 7073572
Year: 2015 | Value: 6984225
Year: 2016 | Value: 6894139
Year: 2017 | Value: 6803468
Year: 2018 | Value: 6710798
Year: 2019 | Value: 6616726
Year: 2020 | Value: 6550696
Year: 2021 | Value: 6507301
Year: 2022 | Value: 6465097
Year: 2023 | Value: 6446596
Year: 2024 | Value: 6441421
Remark: Bulgaria
Remark: Population, total
