Entity: HUN / SP.POP.TOTL
Year: 1960 | Value: 9983512
Year: 1961 | Value: 10027958
Year: 1962 | Value: 10060825
Year: 1963 | Value: 10087947
Year: 1964 | Value: 10119835
Year: 1965 | Value: 10147935
Year: 1966 | Value: 10178653
Year: 1967 | Value: 10216604
Year: 1968 | Value: 10255815
Year: 1969 | Value: 10298723
Year: 1970 | Value: 10337910
Year: 1971 | Value: 10367537
Year: 1972 | Value: 10398489
Year: 1973 | Value: 10432055
Year: 1974 | Value: 10478720
Year: 1975 | Value: 10540525
Year: 1976 | Value: 10598677
Year: 1977 | Value: 10648031
Year: 1978 | Value: 10684822
Year: 1979 | Value: 10704152
Year: 1980 | Value: 10711122
Year: 1981 | Value: 10711848
Year: 1982 | Value: 10705535
Year: 1983 | Value: 10689463
Year: 1984 | Value: 10668095
Year: 1985 | Value: 10648713
Year: 1986 | Value: 10630564
Year: 1987 | Value: 10612741
Year: 1988 | Value: 10596487
Year: 1989 | Value: 10481719
Year: 1990 | Value: 10373988
Year: 1991 | Value: 10373400
Year: 1992 | Value: 10369341
Year: 1993 | Value: 10357523
Year: 1994 | Value: 10343355
Year: 1995 | Value: 10328965
Year: 1996 | Value: 10311238
Year: 1997 | Value: 10290486
Year: 1998 | Value: 10266570
Year: 1999 | Value: 10237530
Year: 2000 | Value: 10210971
Year: 2001 | Value: 10187576
Year: 2002 | Value: 10158608
Year: 2003 | Value: 10129552
Year: 2004 | Value: 10107146
Year: 2005 | Value: 10087065
Year: 2006 | Value: 10071370
Year: 2007 | Value: 10055780
Year: 2008 | Value: 10038188
Year: 2009 | Value: 10022650
Year: 2010 | Value: 10000023
Year: 2011 | Value: 9971727
Year: 2012 | Value: 9920362
Year: 2013 | Value: 9872734
Year: 2014 | Value: 9833038
Year: 2015 | Value: 9797755
Year: 2016 | Value: 9759755
Year: 2017 | Value: 9726756
Year: 2018 | Value: 9706964
Year: 2019 | Value: 9694824
Year: 2020 | Value: 9670419
Year: 2021 | Value: 9630932
Year: 2022 | Value: 9605074
Year: 2023 | Value: 9592186
Year: 2024 | Value: 9562065
Remark: Hungary
Remark: Population, total
