Entity: FIN / SP.POP.TOTL
Year: 1960 | Value: 4429634
Year: 1961 | Value: 4461005
Year: 1962 | Value: 4491443
Year: 1963 | Value: 4523309
Year: 1964 | Value: 4548543
Year: 1965 | Value: 4563732
Year: 1966 | Value: 4580869
Year: 1967 | Value: 4605744
Year: 1968 | Value: 4626469
Year: 1969 | Value: 4623785
Year: 1970 | Value: 4606307
Year: 1971 | Value: 4612124
Year: 1972 | Value: 4639657
Year: 1973 | Value: 4666081
Year: 1974 | Value: 4690574
Year: 1975 | Value: 4711440
Year: 1976 | Value: 4725664
Year: 1977 | Value: 4738902
Year: 1978 | Value: 4752528
Year: 1979 | Value: 4764690
Year: 1980 | Value: 4779535
Year: 1981 | Value: 4799964
Year: 1982 | Value: 4826933
Year: 1983 | Value: 4855787
Year: 1984 | Value: 4881803
Year: 1985 | Value: 4902206
Year: 1986 | Value: 4918154
Year: 1987 | Value: 4932123
Year: 1988 | Value: 4946481
Year: 1989 | Value: 4964371
Year: 1990 | Value: 4986431
Year: 1991 | Value: 5013740
Year: 1992 | Value: 5041992
Year: 1993 | Value: 5066447
Year: 1994 | Value: 5088333
Year: 1995 | Value: 5107790
Year: 1996 | Value: 5124573
Year: 1997 | Value: 5139835
Year: 1998 | Value: 5153498
Year: 1999 | Value: 5165474
Year: 2000 | Value: 5176209
Year: 2001 | Value: 5188008
Year: 2002 | Value: 5200598
Year: 2003 | Value: 5213014
Year: 2004 | Value: 5228172
Year: 2005 | Value: 5246096
Year: 2006 | Value: 5266268
Year: 2007 | Value: 5288720
Year: 2008 | Value: 5313399
Year: 2009 | Value: 5338871
Year: 2010 | Value: 5363352
Year: 2011 | Value: 5388272
Year: 2012 | Value: 5413971
Year: 2013 | Value: 5438972
Year: 2014 | Value: 5461512
Year: 2015 | Value: 5479531
Year: 2016 | Value: 5495303
Year: 2017 | Value: 5508214
Year: 2018 | Value: 5515525
Year: 2019 | Value: 5521606
Year: 2020 | Value: 5529543
Year: 2021 | Value: 5541017
Year: 2022 | Value: 5556106
Year: 2023 | Value: 5583911
Year: 2024 | Value: 5619911
Remark: Finland
Remark: Population, total
