Entity: SRB / SP.POP.TOTL
Year: 1960 | Value: 6638992
Year: 1961 | Value: 6689077
Year: 1962 | Value: 6740264
Year: 1963 | Value: 6787950
Year: 1964 | Value: 6832855
Year: 1965 | Value: 6876624
Year: 1966 | Value: 6927969
Year: 1967 | Value: 6966522
Year: 1968 | Value: 7007586
Year: 1969 | Value: 7123249
Year: 1970 | Value: 7164993
Year: 1971 | Value: 7211716
Year: 1972 | Value: 7252012
Year: 1973 | Value: 7283902
Year: 1974 | Value: 7326043
Year: 1975 | Value: 7368717
Year: 1976 | Value: 7418973
Year: 1977 | Value: 7462783
Year: 1978 | Value: 7504017
Year: 1979 | Value: 7541997
Year: 1980 | Value: 7709544
Year: 1981 | Value: 7736787
Year: 1982 | Value: 7763335
Year: 1983 | Value: 7788100
Year: 1984 | Value: 7813549
Year: 1985 | Value: 7835902
Year: 1986 | Value: 7853824
Year: 1987 | Value: 7868027
Year: 1988 | Value: 7884218
Year: 1989 | Value: 7893787
Year: 1990 | Value: 7897937
Year: 1991 | Value: 7595636
Year: 1992 | Value: 7604063
Year: 1993 | Value: 7614328
Year: 1994 | Value: 7622711
Year: 1995 | Value: 7628264
Year: 1996 | Value: 7622185
Year: 1997 | Value: 7598538
Year: 1998 | Value: 7567745
Year: 1999 | Value: 7540401
Year: 2000 | Value: 7516346
Year: 2001 | Value: 7503433
Year: 2002 | Value: 7500031
Year: 2003 | Value: 7480591
Year: 2004 | Value: 7463157
Year: 2005 | Value: 7440769
Year: 2006 | Value: 7411569
Year: 2007 | Value: 7381579
Year: 2008 | Value: 7350222
Year: 2009 | Value: 7320807
Year: 2010 | Value: 7291436
Year: 2011 | Value: 7236519
Year: 2012 | Value: 7201497
Year: 2013 | Value: 7166553
Year: 2014 | Value: 7131787
Year: 2015 | Value: 7095383
Year: 2016 | Value: 7058322
Year: 2017 | Value: 7020858
Year: 2018 | Value: 6982604
Year: 2019 | Value: 6945235
Year: 2020 | Value: 6899126
Year: 2021 | Value: 6834326
Year: 2022 | Value: 6664449
Year: 2023 | Value: 6623183
Year: 2024 | Value: 6586476
Remark: Serbia
Remark: Population, total
