Entity: MNE / SP.POP.TOTL
Year: 1960 | Value: 480579
Year: 1961 | Value: 491140
Year: 1962 | Value: 502558
Year: 1963 | Value: 513409
Year: 1964 | Value: 521753
Year: 1965 | Value: 526327
Year: 1966 | Value: 526419
Year: 1967 | Value: 522796
Year: 1968 | Value: 517481
Year: 1969 | Value: 513340
Year: 1970 | Value: 512407
Year: 1971 | Value: 515449
Year: 1972 | Value: 521785
Year: 1973 | Value: 530220
Year: 1974 | Value: 538902
Year: 1975 | Value: 546487
Year: 1976 | Value: 552562
Year: 1977 | Value: 557576
Year: 1978 | Value: 562065
Year: 1979 | Value: 566888
Year: 1980 | Value: 572608
Year: 1981 | Value: 579445
Year: 1982 | Value: 587001
Year: 1983 | Value: 594506
Year: 1984 | Value: 600884
Year: 1985 | Value: 605398
Year: 1986 | Value: 607711
Year: 1987 | Value: 608144
Year: 1988 | Value: 607413
Year: 1989 | Value: 606571
Year: 1990 | Value: 606372
Year: 1991 | Value: 607105
Year: 1992 | Value: 608516
Year: 1993 | Value: 610170
Year: 1994 | Value: 611389
Year: 1995 | Value: 611712
Year: 1996 | Value: 611003
Year: 1997 | Value: 609520
Year: 1998 | Value: 607662
Year: 1999 | Value: 606001
Year: 2000 | Value: 604950
Year: 2001 | Value: 607389
Year: 2002 | Value: 609828
Year: 2003 | Value: 612267
Year: 2004 | Value: 613353
Year: 2005 | Value: 614261
Year: 2006 | Value: 615025
Year: 2007 | Value: 615875
Year: 2008 | Value: 616969
Year: 2009 | Value: 618294
Year: 2010 | Value: 619428
Year: 2011 | Value: 620345
Year: 2012 | Value: 621418
Year: 2013 | Value: 622587
Year: 2014 | Value: 623744
Year: 2015 | Value: 624651
Year: 2016 | Value: 625353
Year: 2017 | Value: 625982
Year: 2018 | Value: 626438
Year: 2019 | Value: 626753
Year: 2020 | Value: 626590
Year: 2021 | Value: 625053
Year: 2022 | Value: 623591
Year: 2023 | Value: 623529
Year: 2024 | Value: 623525
Remark: Montenegro
Remark: Population, total
