Entity: TUN / SP.POP.TOTL
Year: 1960 | Value: 4267288
Year: 1961 | Value: 4316278
Year: 1962 | Value: 4369136
Year: 1963 | Value: 4427131
Year: 1964 | Value: 4489869
Year: 1965 | Value: 4561385
Year: 1966 | Value: 4652287
Year: 1967 | Value: 4760970
Year: 1968 | Value: 4879899
Year: 1969 | Value: 5004697
Year: 1970 | Value: 5131396
Year: 1971 | Value: 5261658
Year: 1972 | Value: 5396557
Year: 1973 | Value: 5537242
Year: 1974 | Value: 5684674
Year: 1975 | Value: 5839262
Year: 1976 | Value: 5996994
Year: 1977 | Value: 6155931
Year: 1978 | Value: 6309390
Year: 1979 | Value: 6456419
Year: 1980 | Value: 6606195
Year: 1981 | Value: 6758284
Year: 1982 | Value: 6908642
Year: 1983 | Value: 7053800
Year: 1984 | Value: 7220044
Year: 1985 | Value: 7409903
Year: 1986 | Value: 7600301
Year: 1987 | Value: 7789987
Year: 1988 | Value: 7974440
Year: 1989 | Value: 8151660
Year: 1990 | Value: 8324509
Year: 1991 | Value: 8501827
Year: 1992 | Value: 8682512
Year: 1993 | Value: 8857910
Year: 1994 | Value: 9018448
Year: 1995 | Value: 9161258
Year: 1996 | Value: 9294432
Year: 1997 | Value: 9421270
Year: 1998 | Value: 9541667
Year: 1999 | Value: 9655963
Year: 2000 | Value: 9764935
Year: 2001 | Value: 9869677
Year: 2002 | Value: 9971515
Year: 2003 | Value: 10071632
Year: 2004 | Value: 10166163
Year: 2005 | Value: 10255472
Year: 2006 | Value: 10346410
Year: 2007 | Value: 10441702
Year: 2008 | Value: 10542635
Year: 2009 | Value: 10650681
Year: 2010 | Value: 10765980
Year: 2011 | Value: 10886035
Year: 2012 | Value: 11009647
Year: 2013 | Value: 11141361
Year: 2014 | Value: 11274288
Year: 2015 | Value: 11402264
Year: 2016 | Value: 11528674
Year: 2017 | Value: 11650498
Year: 2018 | Value: 11765514
Year: 2019 | Value: 11875081
Year: 2020 | Value: 11974057
Year: 2021 | Value: 12048622
Year: 2022 | Value: 12119334
Year: 2023 | Value: 12200431
Year: 2024 | Value: 12277109
Remark: Tunisia
Remark: Population, total
