Entity: SLB / SP.POP.TOTL
Year: 1960 | Value: 139688
Year: 1961 | Value: 142912
Year: 1962 | Value: 146201
Year: 1963 | Value: 149589
Year: 1964 | Value: 153085
Year: 1965 | Value: 156686
Year: 1966 | Value: 160393
Year: 1967 | Value: 164245
Year: 1968 | Value: 168282
Year: 1969 | Value: 172476
Year: 1970 | Value: 176579
Year: 1971 | Value: 180637
Year: 1972 | Value: 184994
Year: 1973 | Value: 189774
Year: 1974 | Value: 195041
Year: 1975 | Value: 200744
Year: 1976 | Value: 207194
Year: 1977 | Value: 214418
Year: 1978 | Value: 222029
Year: 1979 | Value: 229953
Year: 1980 | Value: 238135
Year: 1981 | Value: 246555
Year: 1982 | Value: 255200
Year: 1983 | Value: 264068
Year: 1984 | Value: 273163
Year: 1985 | Value: 282455
Year: 1986 | Value: 291842
Year: 1987 | Value: 301414
Year: 1988 | Value: 311265
Year: 1989 | Value: 321282
Year: 1990 | Value: 331435
Year: 1991 | Value: 341738
Year: 1992 | Value: 352205
Year: 1993 | Value: 362839
Year: 1994 | Value: 373675
Year: 1995 | Value: 384733
Year: 1996 | Value: 396009
Year: 1997 | Value: 407474
Year: 1998 | Value: 419071
Year: 1999 | Value: 430500
Year: 2000 | Value: 440469
Year: 2001 | Value: 449125
Year: 2002 | Value: 457671
Year: 2003 | Value: 466154
Year: 2004 | Value: 474611
Year: 2005 | Value: 483080
Year: 2006 | Value: 491594
Year: 2007 | Value: 500156
Year: 2008 | Value: 508790
Year: 2009 | Value: 518141
Year: 2010 | Value: 532968
Year: 2011 | Value: 552945
Year: 2012 | Value: 573606
Year: 2013 | Value: 594945
Year: 2014 | Value: 616908
Year: 2015 | Value: 639415
Year: 2016 | Value: 662379
Year: 2017 | Value: 685672
Year: 2018 | Value: 709101
Year: 2019 | Value: 728147
Year: 2020 | Value: 744498
Year: 2021 | Value: 762591
Year: 2022 | Value: 781066
Year: 2023 | Value: 800005
Year: 2024 | Value: 819198
Remark: Solomon Islands
Remark: Population, total
