Entity: MAC / SP.POP.TOTL
Year: 1960 | Value: 173315
Year: 1961 | Value: 173323
Year: 1962 | Value: 177810
Year: 1963 | Value: 182135
Year: 1964 | Value: 225655
Year: 1965 | Value: 265631
Year: 1966 | Value: 262942
Year: 1967 | Value: 260423
Year: 1968 | Value: 257933
Year: 1969 | Value: 255306
Year: 1970 | Value: 257396
Year: 1971 | Value: 247400
Year: 1972 | Value: 245050
Year: 1973 | Value: 242800
Year: 1974 | Value: 240550
Year: 1975 | Value: 238200
Year: 1976 | Value: 235600
Year: 1977 | Value: 232950
Year: 1978 | Value: 232400
Year: 1979 | Value: 235200
Year: 1980 | Value: 239650
Year: 1981 | Value: 244800
Year: 1982 | Value: 254650
Year: 1983 | Value: 269300
Year: 1984 | Value: 282850
Year: 1985 | Value: 289700
Year: 1986 | Value: 296050
Year: 1987 | Value: 306850
Year: 1988 | Value: 316000
Year: 1989 | Value: 325100
Year: 1990 | Value: 334950
Year: 1991 | Value: 351650
Year: 1992 | Value: 370900
Year: 1993 | Value: 384000
Year: 1994 | Value: 396800
Year: 1995 | Value: 409300
Year: 1996 | Value: 415100
Year: 1997 | Value: 417300
Year: 1998 | Value: 422300
Year: 1999 | Value: 427400
Year: 2000 | Value: 430600
Year: 2001 | Value: 433900
Year: 2002 | Value: 438400
Year: 2003 | Value: 443600
Year: 2004 | Value: 454700
Year: 2005 | Value: 473500
Year: 2006 | Value: 498900
Year: 2007 | Value: 520900
Year: 2008 | Value: 540700
Year: 2009 | Value: 535000
Year: 2010 | Value: 537000
Year: 2011 | Value: 549600
Year: 2012 | Value: 567900
Year: 2013 | Value: 591900
Year: 2014 | Value: 621700
Year: 2015 | Value: 642900
Year: 2016 | Value: 652500
Year: 2017 | Value: 648400
Year: 2018 | Value: 658900
Year: 2019 | Value: 672000
Year: 2020 | Value: 685400
Year: 2021 | Value: 682500
Year: 2022 | Value: 677300
Year: 2023 | Value: 678800
Year: 2024 | Value: 687000
Remark: Macao SAR, China
Remark: Population, total
