Entity: BLR / SP.POP.TOTL
Year: 1960 | Value: 8198000
Year: 1961 | Value: 8271216
Year: 1962 | Value: 8351928
Year: 1963 | Value: 8437232
Year: 1964 | Value: 8524224
Year: 1965 | Value: 8610000
Year: 1966 | Value: 8696496
Year: 1967 | Value: 8785648
Year: 1968 | Value: 8874552
Year: 1969 | Value: 8960304
Year: 1970 | Value: 9040000
Year: 1971 | Value: 9115576
Year: 1972 | Value: 9188968
Year: 1973 | Value: 9257272
Year: 1974 | Value: 9317584
Year: 1975 | Value: 9367000
Year: 1976 | Value: 9411000
Year: 1977 | Value: 9463000
Year: 1978 | Value: 9525000
Year: 1979 | Value: 9584000
Year: 1980 | Value: 9643000
Year: 1981 | Value: 9710000
Year: 1982 | Value: 9776000
Year: 1983 | Value: 9843000
Year: 1984 | Value: 9910000
Year: 1985 | Value: 9975000
Year: 1986 | Value: 10043000
Year: 1987 | Value: 10111000
Year: 1988 | Value: 10140000
Year: 1989 | Value: 10170000
Year: 1990 | Value: 10189348
Year: 1991 | Value: 10194050
Year: 1992 | Value: 10216470
Year: 1993 | Value: 10239050
Year: 1994 | Value: 10226955
Year: 1995 | Value: 10193831
Year: 1996 | Value: 10159569
Year: 1997 | Value: 10117433
Year: 1998 | Value: 10071963
Year: 1999 | Value: 10026738
Year: 2000 | Value: 9979610
Year: 2001 | Value: 9928549
Year: 2002 | Value: 9865548
Year: 2003 | Value: 9796749
Year: 2004 | Value: 9730146
Year: 2005 | Value: 9663915
Year: 2006 | Value: 9604924
Year: 2007 | Value: 9560953
Year: 2008 | Value: 9527985
Year: 2009 | Value: 9504583
Year: 2010 | Value: 9483836
Year: 2011 | Value: 9461643
Year: 2012 | Value: 9446836
Year: 2013 | Value: 9443211
Year: 2014 | Value: 9448515
Year: 2015 | Value: 9461076
Year: 2016 | Value: 9469379
Year: 2017 | Value: 9458989
Year: 2018 | Value: 9438785
Year: 2019 | Value: 9419758
Year: 2020 | Value: 9379952
Year: 2021 | Value: 9302585
Year: 2022 | Value: 9228071
Year: 2023 | Value: 9178298
Year: 2024 | Value: 9132629
Remark: Belarus
Remark: Population, total
