Entity: IND / SP.POP.TOTL
Year: 1960 | Value: 435990338
Year: 1961 | Value: 446564729
Year: 1962 | Value: 457283090
Year: 1963 | Value: 468138575
Year: 1964 | Value: 479229598
Year: 1965 | Value: 490140146
Year: 1966 | Value: 500740247
Year: 1967 | Value: 511606372
Year: 1968 | Value: 522716889
Year: 1969 | Value: 533880544
Year: 1970 | Value: 545864268
Year: 1971 | Value: 558096387
Year: 1972 | Value: 570482142
Year: 1973 | Value: 583465598
Year: 1974 | Value: 597041391
Year: 1975 | Value: 611309535
Year: 1976 | Value: 625861883
Year: 1977 | Value: 640801103
Year: 1978 | Value: 655728229
Year: 1979 | Value: 671155747
Year: 1980 | Value: 687354025
Year: 1981 | Value: 703696250
Year: 1982 | Value: 720313473
Year: 1983 | Value: 737372681
Year: 1984 | Value: 754875449
Year: 1985 | Value: 772647793
Year: 1986 | Value: 790689978
Year: 1987 | Value: 808931270
Year: 1988 | Value: 827342990
Year: 1989 | Value: 846039529
Year: 1990 | Value: 864972221
Year: 1991 | Value: 883927600
Year: 1992 | Value: 902957070
Year: 1993 | Value: 922118387
Year: 1994 | Value: 941163767
Year: 1995 | Value: 960301044
Year: 1996 | Value: 979678458
Year: 1997 | Value: 999133762
Year: 1998 | Value: 1018665080
Year: 1999 | Value: 1038225823
Year: 2000 | Value: 1057922733
Year: 2001 | Value: 1077898575
Year: 2002 | Value: 1097600380
Year: 2003 | Value: 1116803006
Year: 2004 | Value: 1135991513
Year: 2005 | Value: 1154676322
Year: 2006 | Value: 1172878890
Year: 2007 | Value: 1190676021
Year: 2008 | Value: 1207930964
Year: 2009 | Value: 1225524753
Year: 2010 | Value: 1243481564
Year: 2011 | Value: 1261224954
Year: 2012 | Value: 1278674502
Year: 2013 | Value: 1295829511
Year: 2014 | Value: 1312277191
Year: 2015 | Value: 1328024498
Year: 2016 | Value: 1343944296
Year: 2017 | Value: 1359657400
Year: 2018 | Value: 1374659064
Year: 2019 | Value: 1389030312
Year: 2020 | Value: 1402617695
Year: 2021 | Value: 1414203896
Year: 2022 | Value: 1425423212
Year: 2023 | Value: 1438069596
Year: 2024 | Value: 1450935791
Remark: India
Remark: Population, total
