Entity: ERI / SP.POP.TOTL
Year: 1960 | Value: 972547
Year: 1961 | Value: 995573
Year: 1962 | Value: 1019788
Year: 1963 | Value: 1045092
Year: 1964 | Value: 1071287
Year: 1965 | Value: 1098335
Year: 1966 | Value: 1124957
Year: 1967 | Value: 1152339
Year: 1968 | Value: 1181737
Year: 1969 | Value: 1212005
Year: 1970 | Value: 1243453
Year: 1971 | Value: 1276154
Year: 1972 | Value: 1309235
Year: 1973 | Value: 1342669
Year: 1974 | Value: 1375688
Year: 1975 | Value: 1408210
Year: 1976 | Value: 1443807
Year: 1977 | Value: 1482565
Year: 1978 | Value: 1522378
Year: 1979 | Value: 1563332
Year: 1980 | Value: 1605797
Year: 1981 | Value: 1649939
Year: 1982 | Value: 1695461
Year: 1983 | Value: 1736160
Year: 1984 | Value: 1771730
Year: 1985 | Value: 1807816
Year: 1986 | Value: 1845164
Year: 1987 | Value: 1888669
Year: 1988 | Value: 1938255
Year: 1989 | Value: 1987017
Year: 1990 | Value: 2032737
Year: 1991 | Value: 1919571
Year: 1992 | Value: 1798748
Year: 1993 | Value: 1856006
Year: 1994 | Value: 1913915
Year: 1995 | Value: 2025267
Year: 1996 | Value: 2128464
Year: 1997 | Value: 2152135
Year: 1998 | Value: 2180419
Year: 1999 | Value: 2212780
Year: 2000 | Value: 2247031
Year: 2001 | Value: 2312079
Year: 2002 | Value: 2392978
Year: 2003 | Value: 2493903
Year: 2004 | Value: 2598284
Year: 2005 | Value: 2661215
Year: 2006 | Value: 2703502
Year: 2007 | Value: 2743222
Year: 2008 | Value: 2816327
Year: 2009 | Value: 2887885
Year: 2010 | Value: 2945186
Year: 2011 | Value: 2998485
Year: 2012 | Value: 3036988
Year: 2013 | Value: 3074360
Year: 2014 | Value: 3095173
Year: 2015 | Value: 3105546
Year: 2016 | Value: 3124698
Year: 2017 | Value: 3150347
Year: 2018 | Value: 3192760
Year: 2019 | Value: 3240194
Year: 2020 | Value: 3291271
Year: 2021 | Value: 3350183
Year: 2022 | Value: 3409447
Year: 2023 | Value: 3470390
Year: 2024 | Value: 3535603
Remark: Eritrea
Remark: Population, total
