Entity: ARE / SP.POP.TOTL
Year: 1960 | Value: 131334
Year: 1961 | Value: 137989
Year: 1962 | Value: 144946
Year: 1963 | Value: 152211
Year: 1964 | Value: 159692
Year: 1965 | Value: 167103
Year: 1966 | Value: 173976
Year: 1967 | Value: 179700
Year: 1968 | Value: 199416
Year: 1969 | Value: 239660
Year: 1970 | Value: 286536
Year: 1971 | Value: 335027
Year: 1972 | Value: 385014
Year: 1973 | Value: 436399
Year: 1974 | Value: 489087
Year: 1975 | Value: 542856
Year: 1976 | Value: 615866
Year: 1977 | Value: 710209
Year: 1978 | Value: 809274
Year: 1979 | Value: 912010
Year: 1980 | Value: 1015700
Year: 1981 | Value: 1099855
Year: 1982 | Value: 1166370
Year: 1983 | Value: 1235305
Year: 1984 | Value: 1305996
Year: 1985 | Value: 1377911
Year: 1986 | Value: 1467383
Year: 1987 | Value: 1574244
Year: 1988 | Value: 1681788
Year: 1989 | Value: 1789851
Year: 1990 | Value: 1898220
Year: 1991 | Value: 2006626
Year: 1992 | Value: 2114730
Year: 1993 | Value: 2222093
Year: 1994 | Value: 2328188
Year: 1995 | Value: 2434662
Year: 1996 | Value: 2597564
Year: 1997 | Value: 2817410
Year: 1998 | Value: 3040421
Year: 1999 | Value: 3266009
Year: 2000 | Value: 3493575
Year: 2001 | Value: 3723590
Year: 2002 | Value: 3956826
Year: 2003 | Value: 4192457
Year: 2004 | Value: 4428967
Year: 2005 | Value: 4664790
Year: 2006 | Value: 5009100
Year: 2007 | Value: 5624635
Year: 2008 | Value: 6302664
Year: 2009 | Value: 6707058
Year: 2010 | Value: 6869838
Year: 2011 | Value: 7104538
Year: 2012 | Value: 7391448
Year: 2013 | Value: 7693031
Year: 2014 | Value: 8059440
Year: 2015 | Value: 8505237
Year: 2016 | Value: 8935095
Year: 2017 | Value: 9223225
Year: 2018 | Value: 9346701
Year: 2019 | Value: 9445785
Year: 2020 | Value: 9401038
Year: 2021 | Value: 9575152
Year: 2022 | Value: 10074977
Year: 2023 | Value: 10483751
Year: 2024 | Value: 10986400
Remark: United Arab Emirates
Remark: Population, total
