Entity: TLA / SP.POP.TOTL
Year: 1960 | Value: 208671107
Year: 1961 | Value: 214582669
Year: 1962 | Value: 220668336
Year: 1963 | Value: 226899749
Year: 1964 | Value: 233255631
Year: 1965 | Value: 239708690
Year: 1966 | Value: 246239963
Year: 1967 | Value: 252838271
Year: 1968 | Value: 259494716
Year: 1969 | Value: 266211242
Year: 1970 | Value: 272962813
Year: 1971 | Value: 279784152
Year: 1972 | Value: 286726529
Year: 1973 | Value: 293783764
Year: 1974 | Value: 300937685
Year: 1975 | Value: 308171037
Year: 1976 | Value: 315490913
Year: 1977 | Value: 322954210
Year: 1978 | Value: 330579364
Year: 1979 | Value: 338302777
Year: 1980 | Value: 346105657
Year: 1981 | Value: 353922621
Year: 1982 | Value: 361763155
Year: 1983 | Value: 369728268
Year: 1984 | Value: 377777260
Year: 1985 | Value: 385830246
Year: 1986 | Value: 393862440
Year: 1987 | Value: 401890697
Year: 1988 | Value: 409945610
Year: 1989 | Value: 418004229
Year: 1990 | Value: 426091608
Year: 1991 | Value: 434138780
Year: 1992 | Value: 442150885
Year: 1993 | Value: 450131381
Year: 1994 | Value: 458042874
Year: 1995 | Value: 465939463
Year: 1996 | Value: 473775482
Year: 1997 | Value: 481555614
Year: 1998 | Value: 489346270
Year: 1999 | Value: 497065139
Year: 2000 | Value: 504556065
Year: 2001 | Value: 511809816
Year: 2002 | Value: 518881965
Year: 2003 | Value: 525787222
Year: 2004 | Value: 532556401
Year: 2005 | Value: 539188798
Year: 2006 | Value: 545805913
Year: 2007 | Value: 552399650
Year: 2008 | Value: 558968822
Year: 2009 | Value: 565454932
Year: 2010 | Value: 571822092
Year: 2011 | Value: 578171855
Year: 2012 | Value: 584524334
Year: 2013 | Value: 590809938
Year: 2014 | Value: 597023419
Year: 2015 | Value: 603091701
Year: 2016 | Value: 609017063
Year: 2017 | Value: 614776664
Year: 2018 | Value: 620274430
Year: 2019 | Value: 625467307
Year: 2020 | Value: 630051021
Year: 2021 | Value: 633862610
Year: 2022 | Value: 637837815
Year: 2023 | Value: 642397939
Year: 2024 | Value: 647003746
Remark: Latin America & the Caribbean (IDA & IBRD countries)
Remark: Population, total
