Entity: ARB / SP.POP.TOTL
Year: 1960 | Value: 91540853
Year: 1961 | Value: 93931683
Year: 1962 | Value: 96428599
Year: 1963 | Value: 99038509
Year: 1964 | Value: 101729760
Year: 1965 | Value: 104494008
Year: 1966 | Value: 107403055
Year: 1967 | Value: 110491709
Year: 1968 | Value: 113712171
Year: 1969 | Value: 117053219
Year: 1970 | Value: 120469263
Year: 1971 | Value: 123950810
Year: 1972 | Value: 127535560
Year: 1973 | Value: 131335660
Year: 1974 | Value: 135282861
Year: 1975 | Value: 139495837
Year: 1976 | Value: 144014135
Year: 1977 | Value: 148599336
Year: 1978 | Value: 153568663
Year: 1979 | Value: 159054118
Year: 1980 | Value: 164657321
Year: 1981 | Value: 170015485
Year: 1982 | Value: 175370356
Year: 1983 | Value: 180973288
Year: 1984 | Value: 186733957
Year: 1985 | Value: 192563243
Year: 1986 | Value: 198509771
Year: 1987 | Value: 204524595
Year: 1988 | Value: 210269696
Year: 1989 | Value: 215969068
Year: 1990 | Value: 223184294
Year: 1991 | Value: 228402316
Year: 1992 | Value: 234321565
Year: 1993 | Value: 240926205
Year: 1994 | Value: 247626514
Year: 1995 | Value: 253952538
Year: 1996 | Value: 260229121
Year: 1997 | Value: 266565183
Year: 1998 | Value: 273094199
Year: 1999 | Value: 279709634
Year: 2000 | Value: 286548096
Year: 2001 | Value: 293580252
Year: 2002 | Value: 300691509
Year: 2003 | Value: 307815105
Year: 2004 | Value: 315060277
Year: 2005 | Value: 322628451
Year: 2006 | Value: 330526310
Year: 2007 | Value: 338947976
Year: 2008 | Value: 347684619
Year: 2009 | Value: 356386673
Year: 2010 | Value: 363568534
Year: 2011 | Value: 372054934
Year: 2012 | Value: 381030177
Year: 2013 | Value: 390954281
Year: 2014 | Value: 400231008
Year: 2015 | Value: 410190679
Year: 2016 | Value: 419808341
Year: 2017 | Value: 428315886
Year: 2018 | Value: 435998060
Year: 2019 | Value: 444281315
Year: 2020 | Value: 453723239
Year: 2021 | Value: 460646603
Year: 2022 | Value: 471352066
Year: 2023 | Value: 482105978
Year: 2024 | Value: 492612632
Remark: Arab World
Remark: Population, total
