Entity: Colombia
Year: 2000 | Value: 1.62232046746357
Year: 2001 | Value: 1.58737525769177
Year: 2002 | Value: 1.50246201581761
Year: 2003 | Value: 1.46690208610805
Year: 2004 | Value: 1.44656025415104
Year: 2005 | Value: 1.46901976755809
Year: 2006 | Value: 1.38318811487663
Year: 2007 | Value: 1.41654840316635
Year: 2008 | Value: 1.39852072752987
Year: 2009 | Value: 1.47547382640238
Year: 2010 | Value: 1.52200045741908
Year: 2011 | Value: 1.61663552853102
Year: 2012 | Value: 1.61000537888315
Year: 2013 | Value: 1.8121783209001
Year: 2014 | Value: 1.82364474726519
Year: 2015 | Value: 1.83556759919216
Year: 2016 | Value: 1.8654751539246
Year: 2017 | Value: 1.68289187289759
Year: 2018 | Value: 1.74191600051117
Year: 2019 | Value: 1.72438739011403
Year: 2020 | Value: 1.66507219030647
Year: 2021 | Value: 1.80057803586778
Year: 2022 | Value: 1.70753982802254
