Entity: Mexico
Year: 2000 | Value: 4.02272121123337
Year: 2001 | Value: 3.94395058441036
Year: 2002 | Value: 3.94830756150866
Year: 2003 | Value: 4.08541432161845
Year: 2004 | Value: 4.12339368005276
Year: 2005 | Value: 4.22758379844974
Year: 2006 | Value: 4.32571227914951
Year: 2007 | Value: 4.32899168517287
Year: 2008 | Value: 4.27910076303278
Year: 2009 | Value: 4.12122098054155
Year: 2010 | Value: 4.19755809286418
Year: 2011 | Value: 4.22179978144365
Year: 2012 | Value: 4.33350424276325
Year: 2013 | Value: 4.17443117084187
Year: 2014 | Value: 4.01481960973153
Year: 2015 | Value: 4.05069677949307
Year: 2016 | Value: 4.06104469144067
Year: 2017 | Value: 4.05743329599921
Year: 2018 | Value: 3.83831705872518
Year: 2019 | Value: 3.92542377851696
Year: 2020 | Value: 3.46247141559905
Year: 2021 | Value: 3.54662489893704
Year: 2022 | Value: 3.52183828963573
