Entity: Canada
Year: 2000 | Value: 17.6990281801997
Year: 2001 | Value: 17.2263337035681
Year: 2002 | Value: 17.6683722055528
Year: 2003 | Value: 18.1301542885681
Year: 2004 | Value: 17.5256514747091
Year: 2005 | Value: 18.0601166179094
Year: 2006 | Value: 17.6443460330114
Year: 2007 | Value: 18.0804998989628
Year: 2008 | Value: 17.3072079421311
Year: 2009 | Value: 16.140062037934
Year: 2010 | Value: 16.5297747432196
Year: 2011 | Value: 16.7674945217889
Year: 2012 | Value: 16.3390529794046
Year: 2013 | Value: 16.396768369606
Year: 2014 | Value: 16.3774543965685
Year: 2015 | Value: 16.0870291468599
Year: 2016 | Value: 15.8982424179268
Year: 2017 | Value: 16.196245321702
Year: 2018 | Value: 16.5238820455635
Year: 2019 | Value: 16.190860373335
Year: 2020 | Value: 14.4219048812634
Year: 2021 | Value: 14.6897593568847
Year: 2022 | Value: 14.7892997763968
