Entity: Nigeria
Year: 2000 | Value: 0.792790969926579
Year: 2001 | Value: 0.818897081180304
Year: 2002 | Value: 0.720895078592108
Year: 2003 | Value: 0.7843536892773
Year: 2004 | Value: 0.736921009510727
Year: 2005 | Value: 0.710050686175941
Year: 2006 | Value: 0.621989926382773
Year: 2007 | Value: 0.550572897626193
Year: 2008 | Value: 0.581139578438694
Year: 2009 | Value: 0.499337659024901
Year: 2010 | Value: 0.566502430832841
Year: 2011 | Value: 0.606966647220167
Year: 2012 | Value: 0.580337328542393
Year: 2013 | Value: 0.63302873569183
Year: 2014 | Value: 0.660183629190404
Year: 2015 | Value: 0.621244733321397
Year: 2016 | Value: 0.631791150085677
Year: 2017 | Value: 0.579461406473008
Year: 2018 | Value: 0.592412108680957
Year: 2019 | Value: 0.60197968413501
Year: 2020 | Value: 0.555700571123744
Year: 2021 | Value: 0.599006670437755
Year: 2022 | Value: 0.578271036832404
