Entity: Germany
Year: 2000 | Value: 10.5993032021746
Year: 2001 | Value: 10.7525841705381
Year: 2002 | Value: 10.546202837135
Year: 2003 | Value: 10.6369632865784
Year: 2004 | Value: 10.4632650583049
Year: 2005 | Value: 10.2067903422435
Year: 2006 | Value: 10.3846207212787
Year: 2007 | Value: 10.0478127320359
Year: 2008 | Value: 10.1072965484379
Year: 2009 | Value: 9.37864424258525
Year: 2010 | Value: 9.96567124737992
Year: 2011 | Value: 9.81776726131477
Year: 2012 | Value: 9.94745307113612
Year: 2013 | Value: 10.1408601249876
Year: 2014 | Value: 9.61630846170469
Year: 2015 | Value: 9.60884887243027
Year: 2016 | Value: 9.58423383867929
Year: 2017 | Value: 9.36976518940283
Year: 2018 | Value: 9.00657809367265
Year: 2019 | Value: 8.38218043063623
Year: 2020 | Value: 7.72103264767393
Year: 2021 | Value: 8.06128144646434
Year: 2022 | Value: 7.91182860265874
