Entity: Argentina
Year: 2000 | Value: 3.67485781688948
Year: 2001 | Value: 3.49042420795313
Year: 2002 | Value: 3.26103662726385
Year: 2003 | Value: 3.51848864736106
Year: 2004 | Value: 3.85579719412006
Year: 2005 | Value: 3.91742679391727
Year: 2006 | Value: 4.1027920897206
Year: 2007 | Value: 4.32534235715168
Year: 2008 | Value: 4.43359004127929
Year: 2009 | Value: 4.03429401041948
Year: 2010 | Value: 4.2945461050427
Year: 2011 | Value: 4.42921822947444
Year: 2012 | Value: 4.47886128746974
Year: 2013 | Value: 4.53658672333476
Year: 2014 | Value: 4.41674615124171
Year: 2015 | Value: 4.51258701954955
Year: 2016 | Value: 4.4223010437306
Year: 2017 | Value: 4.32102910494897
Year: 2018 | Value: 4.25075806940885
Year: 2019 | Value: 4.07504069344001
Year: 2020 | Value: 3.72002854932287
Year: 2021 | Value: 4.09769704597303
Year: 2022 | Value: 4.2953116708492
