Entity: Thailand
Year: 2000 | Value: 1.13127017975852
Year: 2001 | Value: 1.01584846841136
Year: 2002 | Value: 0.962026884907362
Year: 2003 | Value: 0.931947504633534
Year: 2004 | Value: 0.896077275303913
Year: 2005 | Value: 0.860087894461849
Year: 2006 | Value: 0.83006330336846
Year: 2007 | Value: 0.800044180541195
Year: 2008 | Value: 0.768156179389423
Year: 2009 | Value: 0.73854268159594
Year: 2010 | Value: 0.670617338343587
Year: 2011 | Value: 0.621807948253872
Year: 2012 | Value: 0.619591346751357
Year: 2013 | Value: 0.587325698680648
Year: 2014 | Value: 0.530129864137193
Year: 2015 | Value: 0.460976294059414
Year: 2016 | Value: 0.451266062797186
Year: 2017 | Value: 0.422963510133952
Year: 2018 | Value: 0.302929452489855
Year: 2019 | Value: 0.204609851692418
Year: 2020 | Value: 0.166540794566251
Year: 2021 | Value: 0.119758274714782
Year: 2022 | Value: 0.0111485454856964
