Entity: South Africa
Year: 2000 | Value: 0.914659168313889
Year: 2001 | Value: 0.859492168208101
Year: 2002 | Value: 0.947036940076663
Year: 2003 | Value: 0.996556488051653
Year: 2004 | Value: 1.00742279739678
Year: 2005 | Value: 1.01260946155511
Year: 2006 | Value: 1.02172490694402
Year: 2007 | Value: 1.05506511201209
Year: 2008 | Value: 1.15309551684298
Year: 2009 | Value: 1.19390450655684
Year: 2010 | Value: 1.1829095702162
Year: 2011 | Value: 1.23631458705301
Year: 2012 | Value: 1.47479434391075
Year: 2013 | Value: 1.65265199501405
Year: 2014 | Value: 1.66144540694123
Year: 2015 | Value: 2.00988840160514
Year: 2016 | Value: 0.940521897823675
Year: 2017 | Value: 0.653837462693277
Year: 2018 | Value: 1.68236992028419
Year: 2019 | Value: 1.64957495527878
Year: 2020 | Value: 1.62216431400652
Year: 2021 | Value: 1.54055743832642
Year: 2022 | Value: 1.41397227960081
