Entity: Australia
Year: 2000 | Value: 1.14447285147721
Year: 2001 | Value: 1.28396809127349
Year: 2002 | Value: 1.1375387361946
Year: 2003 | Value: 1.15019273319182
Year: 2004 | Value: 1.06919812205752
Year: 2005 | Value: 1.21729073052406
Year: 2006 | Value: 1.34945083098893
Year: 2007 | Value: 1.82499679529254
Year: 2008 | Value: 2.00391140524272
Year: 2009 | Value: 2.06083316277243
Year: 2010 | Value: 1.55570626204128
Year: 2011 | Value: 1.38952731561803
Year: 2012 | Value: 1.74582000067359
Year: 2013 | Value: 1.721151439989
Year: 2014 | Value: 1.49156648912847
Year: 2015 | Value: 1.43921665259925
Year: 2016 | Value: 1.56194049810399
Year: 2017 | Value: 1.64682779735017
Year: 2018 | Value: 1.49599671041328
Year: 2019 | Value: 1.47749071058438
Year: 2020 | Value: 1.23342825131378
Year: 2021 | Value: 0.14089508329287
Year: 2022 | Value: 1.28931130985537
