Entity: HRV / SP.POP.TOTL
Year: 1960 | Value: 4140181
Year: 1961 | Value: 4167292
Year: 1962 | Value: 4196712
Year: 1963 | Value: 4225675
Year: 1964 | Value: 4252876
Year: 1965 | Value: 4280923
Year: 1966 | Value: 4310701
Year: 1967 | Value: 4338683
Year: 1968 | Value: 4365628
Year: 1969 | Value: 4391490
Year: 1970 | Value: 4412252
Year: 1971 | Value: 4431275
Year: 1972 | Value: 4450564
Year: 1973 | Value: 4470161
Year: 1974 | Value: 4490660
Year: 1975 | Value: 4512082
Year: 1976 | Value: 4535934
Year: 1977 | Value: 4559571
Year: 1978 | Value: 4581085
Year: 1979 | Value: 4594778
Year: 1980 | Value: 4599782
Year: 1981 | Value: 4611509
Year: 1982 | Value: 4634234
Year: 1983 | Value: 4658254
Year: 1984 | Value: 4680285
Year: 1985 | Value: 4701417
Year: 1986 | Value: 4721446
Year: 1987 | Value: 4739745
Year: 1988 | Value: 4755207
Year: 1989 | Value: 4767260
Year: 1990 | Value: 4777368
Year: 1991 | Value: 4689022
Year: 1992 | Value: 4575818
Year: 1993 | Value: 4600463
Year: 1994 | Value: 4652024
Year: 1995 | Value: 4620030
Year: 1996 | Value: 4557097
Year: 1997 | Value: 4534920
Year: 1998 | Value: 4532135
Year: 1999 | Value: 4512597
Year: 2000 | Value: 4468302
Year: 2001 | Value: 4299642
Year: 2002 | Value: 4302174
Year: 2003 | Value: 4303399
Year: 2004 | Value: 4304600
Year: 2005 | Value: 4310145
Year: 2006 | Value: 4311159
Year: 2007 | Value: 4310217
Year: 2008 | Value: 4309705
Year: 2009 | Value: 4305181
Year: 2010 | Value: 4295427
Year: 2011 | Value: 4280622
Year: 2012 | Value: 4260368
Year: 2013 | Value: 4233922
Year: 2014 | Value: 4201598
Year: 2015 | Value: 4151725
Year: 2016 | Value: 4106867
Year: 2017 | Value: 4041407
Year: 2018 | Value: 3988775
Year: 2019 | Value: 3949390
Year: 2020 | Value: 3914206
Year: 2021 | Value: 3878981
Year: 2022 | Value: 3855641
Year: 2023 | Value: 3859686
Year: 2024 | Value: 3866200
Remark: Croatia
Remark: Population, total
