Entity: DNK / SP.POP.TOTL
Year: 1960 | Value: 4579603
Year: 1961 | Value: 4611687
Year: 1962 | Value: 4647727
Year: 1963 | Value: 4684483
Year: 1964 | Value: 4722072
Year: 1965 | Value: 4759012
Year: 1966 | Value: 4797381
Year: 1967 | Value: 4835354
Year: 1968 | Value: 4864883
Year: 1969 | Value: 4891860
Year: 1970 | Value: 4928757
Year: 1971 | Value: 4963126
Year: 1972 | Value: 4991596
Year: 1973 | Value: 5021861
Year: 1974 | Value: 5045297
Year: 1975 | Value: 5059862
Year: 1976 | Value: 5072596
Year: 1977 | Value: 5088419
Year: 1978 | Value: 5104248
Year: 1979 | Value: 5116801
Year: 1980 | Value: 5123027
Year: 1981 | Value: 5121572
Year: 1982 | Value: 5117810
Year: 1983 | Value: 5114297
Year: 1984 | Value: 5111619
Year: 1985 | Value: 5113691
Year: 1986 | Value: 5120534
Year: 1987 | Value: 5127024
Year: 1988 | Value: 5129516
Year: 1989 | Value: 5132594
Year: 1990 | Value: 5140939
Year: 1991 | Value: 5154298
Year: 1992 | Value: 5171370
Year: 1993 | Value: 5188628
Year: 1994 | Value: 5206180
Year: 1995 | Value: 5233373
Year: 1996 | Value: 5263074
Year: 1997 | Value: 5284991
Year: 1998 | Value: 5304219
Year: 1999 | Value: 5321799
Year: 2000 | Value: 5339616
Year: 2001 | Value: 5358783
Year: 2002 | Value: 5375931
Year: 2003 | Value: 5390574
Year: 2004 | Value: 5404523
Year: 2005 | Value: 5419432
Year: 2006 | Value: 5437272
Year: 2007 | Value: 5461438
Year: 2008 | Value: 5493621
Year: 2009 | Value: 5523095
Year: 2010 | Value: 5547683
Year: 2011 | Value: 5570572
Year: 2012 | Value: 5591572
Year: 2013 | Value: 5614932
Year: 2014 | Value: 5643475
Year: 2015 | Value: 5683483
Year: 2016 | Value: 5728010
Year: 2017 | Value: 5764980
Year: 2018 | Value: 5793636
Year: 2019 | Value: 5814422
Year: 2020 | Value: 5831404
Year: 2021 | Value: 5856733
Year: 2022 | Value: 5903037
Year: 2023 | Value: 5946952
Year: 2024 | Value: 5976992
Remark: Denmark
Remark: Population, total
