Entity: GRC / SP.POP.TOTL
Year: 1960 | Value: 8331725
Year: 1961 | Value: 8398050
Year: 1962 | Value: 8448233
Year: 1963 | Value: 8479625
Year: 1964 | Value: 8510429
Year: 1965 | Value: 8550333
Year: 1966 | Value: 8613651
Year: 1967 | Value: 8684088
Year: 1968 | Value: 8740765
Year: 1969 | Value: 8772764
Year: 1970 | Value: 8792806
Year: 1971 | Value: 8831036
Year: 1972 | Value: 8888628
Year: 1973 | Value: 8929086
Year: 1974 | Value: 8962022
Year: 1975 | Value: 9046541
Year: 1976 | Value: 9188150
Year: 1977 | Value: 9308479
Year: 1978 | Value: 9429959
Year: 1979 | Value: 9548258
Year: 1980 | Value: 9642505
Year: 1981 | Value: 9729350
Year: 1982 | Value: 9789513
Year: 1983 | Value: 9846627
Year: 1984 | Value: 9895801
Year: 1985 | Value: 9934300
Year: 1986 | Value: 9967213
Year: 1987 | Value: 10000595
Year: 1988 | Value: 10036983
Year: 1989 | Value: 10089498
Year: 1990 | Value: 10196792
Year: 1991 | Value: 10319927
Year: 1992 | Value: 10399061
Year: 1993 | Value: 10460415
Year: 1994 | Value: 10512922
Year: 1995 | Value: 10562153
Year: 1996 | Value: 10608800
Year: 1997 | Value: 10661259
Year: 1998 | Value: 10720509
Year: 1999 | Value: 10761698
Year: 2000 | Value: 10805808
Year: 2001 | Value: 10862132
Year: 2002 | Value: 10902022
Year: 2003 | Value: 10928070
Year: 2004 | Value: 10955141
Year: 2005 | Value: 10987314
Year: 2006 | Value: 11020362
Year: 2007 | Value: 11048473
Year: 2008 | Value: 11077841
Year: 2009 | Value: 11107017
Year: 2010 | Value: 11121341
Year: 2011 | Value: 11104899
Year: 2012 | Value: 11045011
Year: 2013 | Value: 10965211
Year: 2014 | Value: 10892413
Year: 2015 | Value: 10820883
Year: 2016 | Value: 10775971
Year: 2017 | Value: 10754679
Year: 2018 | Value: 10732882
Year: 2019 | Value: 10721582
Year: 2020 | Value: 10698599
Year: 2021 | Value: 10569207
Year: 2022 | Value: 10436882
Year: 2023 | Value: 10407351
Year: 2024 | Value: 10405134
Remark: Greece
Remark: Population, total
