Entity: PRE / SP.POP.TOTL
Year: 1960 | Value: 188920253
Year: 1961 | Value: 193342737
Year: 1962 | Value: 198004977
Year: 1963 | Value: 202879347
Year: 1964 | Value: 207958469
Year: 1965 | Value: 213246024
Year: 1966 | Value: 218721527
Year: 1967 | Value: 224392810
Year: 1968 | Value: 230300956
Year: 1969 | Value: 236419165
Year: 1970 | Value: 242769169
Year: 1971 | Value: 249344292
Year: 1972 | Value: 256080715
Year: 1973 | Value: 263238228
Year: 1974 | Value: 270820390
Year: 1975 | Value: 278656584
Year: 1976 | Value: 286692896
Year: 1977 | Value: 295051411
Year: 1978 | Value: 304240149
Year: 1979 | Value: 313887702
Year: 1980 | Value: 322965422
Year: 1981 | Value: 330988678
Year: 1982 | Value: 339575832
Year: 1983 | Value: 349226289
Year: 1984 | Value: 359259708
Year: 1985 | Value: 369570962
Year: 1986 | Value: 379883689
Year: 1987 | Value: 390374024
Year: 1988 | Value: 400820214
Year: 1989 | Value: 411682495
Year: 1990 | Value: 422471117
Year: 1991 | Value: 433111892
Year: 1992 | Value: 445411988
Year: 1993 | Value: 459529211
Year: 1994 | Value: 475022693
Year: 1995 | Value: 490118620
Year: 1996 | Value: 503373634
Year: 1997 | Value: 516729805
Year: 1998 | Value: 531450214
Year: 1999 | Value: 546890075
Year: 2000 | Value: 562428025
Year: 2001 | Value: 578587390
Year: 2002 | Value: 596114535
Year: 2003 | Value: 614269146
Year: 2004 | Value: 632445407
Year: 2005 | Value: 651320620
Year: 2006 | Value: 670229212
Year: 2007 | Value: 688722596
Year: 2008 | Value: 708796270
Year: 2009 | Value: 730293963
Year: 2010 | Value: 752046672
Year: 2011 | Value: 774567417
Year: 2012 | Value: 798002725
Year: 2013 | Value: 822138419
Year: 2014 | Value: 846420736
Year: 2015 | Value: 870587800
Year: 2016 | Value: 895239872
Year: 2017 | Value: 920568701
Year: 2018 | Value: 946317177
Year: 2019 | Value: 972302503
Year: 2020 | Value: 998624261
Year: 2021 | Value: 1024960313
Year: 2022 | Value: 1051201551
Year: 2023 | Value: 1078224044
Year: 2024 | Value: 1105951788
Remark: Pre-demographic dividend
Remark: Population, total
