Entity: AUT / SP.POP.TOTL
Year: 1960 | Value: 7047539
Year: 1961 | Value: 7086299
Year: 1962 | Value: 7129864
Year: 1963 | Value: 7175811
Year: 1964 | Value: 7223801
Year: 1965 | Value: 7270889
Year: 1966 | Value: 7322066
Year: 1967 | Value: 7376998
Year: 1968 | Value: 7415403
Year: 1969 | Value: 7441055
Year: 1970 | Value: 7467086
Year: 1971 | Value: 7500482
Year: 1972 | Value: 7544201
Year: 1973 | Value: 7586115
Year: 1974 | Value: 7599038
Year: 1975 | Value: 7578903
Year: 1976 | Value: 7565525
Year: 1977 | Value: 7568430
Year: 1978 | Value: 7562305
Year: 1979 | Value: 7549425
Year: 1980 | Value: 7549433
Year: 1981 | Value: 7568710
Year: 1982 | Value: 7574140
Year: 1983 | Value: 7561910
Year: 1984 | Value: 7561434
Year: 1985 | Value: 7564985
Year: 1986 | Value: 7569794
Year: 1987 | Value: 7574586
Year: 1988 | Value: 7585317
Year: 1989 | Value: 7619567
Year: 1990 | Value: 7677850
Year: 1991 | Value: 7754891
Year: 1992 | Value: 7840709
Year: 1993 | Value: 7905633
Year: 1994 | Value: 7936118
Year: 1995 | Value: 7948278
Year: 1996 | Value: 7959017
Year: 1997 | Value: 7968041
Year: 1998 | Value: 7976789
Year: 1999 | Value: 7992324
Year: 2000 | Value: 8011566
Year: 2001 | Value: 8042293
Year: 2002 | Value: 8081957
Year: 2003 | Value: 8121423
Year: 2004 | Value: 8171966
Year: 2005 | Value: 8227829
Year: 2006 | Value: 8268641
Year: 2007 | Value: 8295487
Year: 2008 | Value: 8321496
Year: 2009 | Value: 8343323
Year: 2010 | Value: 8363404
Year: 2011 | Value: 8391643
Year: 2012 | Value: 8429991
Year: 2013 | Value: 8479823
Year: 2014 | Value: 8546356
Year: 2015 | Value: 8642699
Year: 2016 | Value: 8736668
Year: 2017 | Value: 8797566
Year: 2018 | Value: 8840521
Year: 2019 | Value: 8879920
Year: 2020 | Value: 8916864
Year: 2021 | Value: 8955797
Year: 2022 | Value: 9041851
Year: 2023 | Value: 9131761
Year: 2024 | Value: 9177982
Remark: Austria
Remark: Population, total
