Entity: PSE / SP.POP.TOTL
Year: 1990 | Value: 1978248
Year: 1991 | Value: 2068845
Year: 1992 | Value: 2163591
Year: 1993 | Value: 2262676
Year: 1994 | Value: 2366298
Year: 1995 | Value: 2474666
Year: 1996 | Value: 2587997
Year: 1997 | Value: 2706518
Year: 1998 | Value: 2776568
Year: 1999 | Value: 2848431
Year: 2000 | Value: 2922153
Year: 2001 | Value: 2997784
Year: 2002 | Value: 3075373
Year: 2003 | Value: 3154969
Year: 2004 | Value: 3236626
Year: 2005 | Value: 3320396
Year: 2006 | Value: 3406334
Year: 2007 | Value: 3494496
Year: 2008 | Value: 3591977
Year: 2009 | Value: 3689099
Year: 2010 | Value: 3786161
Year: 2011 | Value: 3882986
Year: 2012 | Value: 3979998
Year: 2013 | Value: 4076708
Year: 2014 | Value: 4173398
Year: 2015 | Value: 4270092
Year: 2016 | Value: 4367088
Year: 2017 | Value: 4454805
Year: 2018 | Value: 4569087
Year: 2019 | Value: 4685306
Year: 2020 | Value: 4803269
Year: 2021 | Value: 4922749
Year: 2022 | Value: 5043612
Year: 2023 | Value: 5165775
Year: 2024 | Value: 5289152
Remark: West Bank and Gaza
Remark: Population, total
