Entity: NOR / SP.POP.TOTL
Year: 1960 | Value: 3581239
Year: 1961 | Value: 3609800
Year: 1962 | Value: 3638918
Year: 1963 | Value: 3666537
Year: 1964 | Value: 3694339
Year: 1965 | Value: 3723168
Year: 1966 | Value: 3753012
Year: 1967 | Value: 3784539
Year: 1968 | Value: 3816486
Year: 1969 | Value: 3847707
Year: 1970 | Value: 3875763
Year: 1971 | Value: 3903039
Year: 1972 | Value: 3933004
Year: 1973 | Value: 3960612
Year: 1974 | Value: 3985258
Year: 1975 | Value: 4007313
Year: 1976 | Value: 4026152
Year: 1977 | Value: 4043205
Year: 1978 | Value: 4058671
Year: 1979 | Value: 4072517
Year: 1980 | Value: 4085620
Year: 1981 | Value: 4099702
Year: 1982 | Value: 4114787
Year: 1983 | Value: 4128432
Year: 1984 | Value: 4140099
Year: 1985 | Value: 4152516
Year: 1986 | Value: 4167354
Year: 1987 | Value: 4186905
Year: 1988 | Value: 4209488
Year: 1989 | Value: 4226901
Year: 1990 | Value: 4241473
Year: 1991 | Value: 4261732
Year: 1992 | Value: 4286401
Year: 1993 | Value: 4311991
Year: 1994 | Value: 4336613
Year: 1995 | Value: 4359184
Year: 1996 | Value: 4381336
Year: 1997 | Value: 4405157
Year: 1998 | Value: 4431464
Year: 1999 | Value: 4461913
Year: 2000 | Value: 4490967
Year: 2001 | Value: 4513751
Year: 2002 | Value: 4538159
Year: 2003 | Value: 4564855
Year: 2004 | Value: 4591910
Year: 2005 | Value: 4623291
Year: 2006 | Value: 4660677
Year: 2007 | Value: 4709153
Year: 2008 | Value: 4768212
Year: 2009 | Value: 4828726
Year: 2010 | Value: 4889252
Year: 2011 | Value: 4953088
Year: 2012 | Value: 5018573
Year: 2013 | Value: 5079623
Year: 2014 | Value: 5137232
Year: 2015 | Value: 5188607
Year: 2016 | Value: 5234519
Year: 2017 | Value: 5276968
Year: 2018 | Value: 5311916
Year: 2019 | Value: 5347896
Year: 2020 | Value: 5379475
Year: 2021 | Value: 5408320
Year: 2022 | Value: 5457127
Year: 2023 | Value: 5519601
Year: 2024 | Value: 5572279
Remark: Norway
Remark: Population, total
