Entity: LMY / SP.POP.TOTL
Year: 1960 | Value: 2083718515
Year: 1961 | Value: 2112956756
Year: 1962 | Value: 2155317281
Year: 1963 | Value: 2209805827
Year: 1964 | Value: 2264731089
Year: 1965 | Value: 2320529383
Year: 1966 | Value: 2379893006
Year: 1967 | Value: 2439437803
Year: 1968 | Value: 2500774399
Year: 1969 | Value: 2564343032
Year: 1970 | Value: 2629570646
Year: 1971 | Value: 2695387305
Year: 1972 | Value: 2760300540
Year: 1973 | Value: 2826286599
Year: 1974 | Value: 2892061210
Year: 1975 | Value: 2956658953
Year: 1976 | Value: 3020488457
Year: 1977 | Value: 3084056561
Year: 1978 | Value: 3148921134
Year: 1979 | Value: 3215700977
Year: 1980 | Value: 3283910246
Year: 1981 | Value: 3353295180
Year: 1982 | Value: 3426055936
Year: 1983 | Value: 3500358704
Year: 1984 | Value: 3574605687
Year: 1985 | Value: 3650257753
Year: 1986 | Value: 3727939991
Year: 1987 | Value: 3807567876
Year: 1988 | Value: 3887617477
Year: 1989 | Value: 3967659848
Year: 1990 | Value: 4049620054
Year: 1991 | Value: 4127853483
Year: 1992 | Value: 4205224081
Year: 1993 | Value: 4282493268
Year: 1994 | Value: 4358651071
Year: 1995 | Value: 4434718175
Year: 1996 | Value: 4511311531
Year: 1997 | Value: 4587799929
Year: 1998 | Value: 4664177477
Year: 1999 | Value: 4739595823
Year: 2000 | Value: 4814250279
Year: 2001 | Value: 4888551481
Year: 2002 | Value: 4961926647
Year: 2003 | Value: 5034824498
Year: 2004 | Value: 5108183576
Year: 2005 | Value: 5181562375
Year: 2006 | Value: 5255157355
Year: 2007 | Value: 5328158709
Year: 2008 | Value: 5402245137
Year: 2009 | Value: 5477389130
Year: 2010 | Value: 5553257507
Year: 2011 | Value: 5630227189
Year: 2012 | Value: 5709148191
Year: 2013 | Value: 5787391504
Year: 2014 | Value: 5865202078
Year: 2015 | Value: 5941222744
Year: 2016 | Value: 6017111688
Year: 2017 | Value: 6093971714
Year: 2018 | Value: 6169658713
Year: 2019 | Value: 6243562839
Year: 2020 | Value: 6313913801
Year: 2021 | Value: 6378323939
Year: 2022 | Value: 6437946207
Year: 2023 | Value: 6498875200
Year: 2024 | Value: 6563501708
Remark: Low & middle income
Remark: Population, total
