Entity: ESP / SP.POP.TOTL
Year: 1960 | Value: 30455000
Year: 1961 | Value: 30739250
Year: 1962 | Value: 31023366
Year: 1963 | Value: 31296651
Year: 1964 | Value: 31609195
Year: 1965 | Value: 31954292
Year: 1966 | Value: 32283194
Year: 1967 | Value: 32682947
Year: 1968 | Value: 33113134
Year: 1969 | Value: 33441054
Year: 1970 | Value: 33814531
Year: 1971 | Value: 34224490
Year: 1972 | Value: 34604469
Year: 1973 | Value: 34988947
Year: 1974 | Value: 35373335
Year: 1975 | Value: 35757900
Year: 1976 | Value: 36137812
Year: 1977 | Value: 36511638
Year: 1978 | Value: 36864898
Year: 1979 | Value: 37191330
Year: 1980 | Value: 37491165
Year: 1981 | Value: 37758631
Year: 1982 | Value: 37986012
Year: 1983 | Value: 38171525
Year: 1984 | Value: 38330364
Year: 1985 | Value: 38469512
Year: 1986 | Value: 38584624
Year: 1987 | Value: 38684815
Year: 1988 | Value: 38766939
Year: 1989 | Value: 38827764
Year: 1990 | Value: 38867322
Year: 1991 | Value: 38966376
Year: 1992 | Value: 39157685
Year: 1993 | Value: 39361262
Year: 1994 | Value: 39549108
Year: 1995 | Value: 39724050
Year: 1996 | Value: 39889852
Year: 1997 | Value: 40057389
Year: 1998 | Value: 40223509
Year: 1999 | Value: 40386875
Year: 2000 | Value: 40567864
Year: 2001 | Value: 40850412
Year: 2002 | Value: 41431558
Year: 2003 | Value: 42187645
Year: 2004 | Value: 42921895
Year: 2005 | Value: 43653155
Year: 2006 | Value: 44397319
Year: 2007 | Value: 45226803
Year: 2008 | Value: 45954106
Year: 2009 | Value: 46362946
Year: 2010 | Value: 46576897
Year: 2011 | Value: 46742697
Year: 2012 | Value: 46773055
Year: 2013 | Value: 46604197
Year: 2014 | Value: 46460733
Year: 2015 | Value: 46422303
Year: 2016 | Value: 46458139
Year: 2017 | Value: 46571232
Year: 2018 | Value: 46782011
Year: 2019 | Value: 47118501
Year: 2020 | Value: 47359424
Year: 2021 | Value: 47443821
Year: 2022 | Value: 47786102
Year: 2023 | Value: 48352528
Year: 2024 | Value: 48848840
Remark: Spain
Remark: Population, total
