Entity: FSM / SP.POP.TOTL
Year: 1960 | Value: 43061
Year: 1961 | Value: 44610
Year: 1962 | Value: 46218
Year: 1963 | Value: 47744
Year: 1964 | Value: 49181
Year: 1965 | Value: 50684
Year: 1966 | Value: 52258
Year: 1967 | Value: 53846
Year: 1968 | Value: 55457
Year: 1969 | Value: 57145
Year: 1970 | Value: 58922
Year: 1971 | Value: 60636
Year: 1972 | Value: 62278
Year: 1973 | Value: 63986
Year: 1974 | Value: 65749
Year: 1975 | Value: 67428
Year: 1976 | Value: 69049
Year: 1977 | Value: 70753
Year: 1978 | Value: 72754
Year: 1979 | Value: 75054
Year: 1980 | Value: 77407
Year: 1981 | Value: 79794
Year: 1982 | Value: 82219
Year: 1983 | Value: 84680
Year: 1984 | Value: 87176
Year: 1985 | Value: 89707
Year: 1986 | Value: 92266
Year: 1987 | Value: 94844
Year: 1988 | Value: 97097
Year: 1989 | Value: 99003
Year: 1990 | Value: 100888
Year: 1991 | Value: 102754
Year: 1992 | Value: 104806
Year: 1993 | Value: 107066
Year: 1994 | Value: 109075
Year: 1995 | Value: 110230
Year: 1996 | Value: 110710
Year: 1997 | Value: 111071
Year: 1998 | Value: 111377
Year: 1999 | Value: 111680
Year: 2000 | Value: 112044
Year: 2001 | Value: 112365
Year: 2002 | Value: 112448
Year: 2003 | Value: 112285
Year: 2004 | Value: 111925
Year: 2005 | Value: 111412
Year: 2006 | Value: 110729
Year: 2007 | Value: 109880
Year: 2008 | Value: 108936
Year: 2009 | Value: 107957
Year: 2010 | Value: 107540
Year: 2011 | Value: 107698
Year: 2012 | Value: 107890
Year: 2013 | Value: 108121
Year: 2014 | Value: 108396
Year: 2015 | Value: 108716
Year: 2016 | Value: 109075
Year: 2017 | Value: 109481
Year: 2018 | Value: 109909
Year: 2019 | Value: 110282
Year: 2020 | Value: 110916
Year: 2021 | Value: 111624
Year: 2022 | Value: 112114
Year: 2023 | Value: 112630
Year: 2024 | Value: 113160
Remark: Micronesia, Fed. Sts.
Remark: Population, total
