Entity: AUS / SP.POP.TOTL
Year: 1960 | Value: 10276477
Year: 1961 | Value: 10483000
Year: 1962 | Value: 10742000
Year: 1963 | Value: 10950000
Year: 1964 | Value: 11167000
Year: 1965 | Value: 11388000
Year: 1966 | Value: 11651000
Year: 1967 | Value: 11799000
Year: 1968 | Value: 12009000
Year: 1969 | Value: 12263000
Year: 1970 | Value: 12507000
Year: 1971 | Value: 12937000
Year: 1972 | Value: 13177000
Year: 1973 | Value: 13380000
Year: 1974 | Value: 13723000
Year: 1975 | Value: 13893000
Year: 1976 | Value: 14033000
Year: 1977 | Value: 14192000
Year: 1978 | Value: 14358000
Year: 1979 | Value: 14514000
Year: 1980 | Value: 14692000
Year: 1981 | Value: 14923260
Year: 1982 | Value: 15184247
Year: 1983 | Value: 15393472
Year: 1984 | Value: 15579391
Year: 1985 | Value: 15788312
Year: 1986 | Value: 16018350
Year: 1987 | Value: 16263874
Year: 1988 | Value: 16532164
Year: 1989 | Value: 16814416
Year: 1990 | Value: 17065128
Year: 1991 | Value: 17284036
Year: 1992 | Value: 17478635
Year: 1993 | Value: 17634808
Year: 1994 | Value: 17805468
Year: 1995 | Value: 18004882
Year: 1996 | Value: 18224767
Year: 1997 | Value: 18423037
Year: 1998 | Value: 18607584
Year: 1999 | Value: 18812264
Year: 2000 | Value: 19028802
Year: 2001 | Value: 19274701
Year: 2002 | Value: 19495210
Year: 2003 | Value: 19720737
Year: 2004 | Value: 19932722
Year: 2005 | Value: 20176844
Year: 2006 | Value: 20450966
Year: 2007 | Value: 20827622
Year: 2008 | Value: 21249199
Year: 2009 | Value: 21691653
Year: 2010 | Value: 22031750
Year: 2011 | Value: 22340024
Year: 2012 | Value: 22733465
Year: 2013 | Value: 23128129
Year: 2014 | Value: 23475686
Year: 2015 | Value: 23815995
Year: 2016 | Value: 24190907
Year: 2017 | Value: 24592588
Year: 2018 | Value: 24963258
Year: 2019 | Value: 25334826
Year: 2020 | Value: 25649248
Year: 2021 | Value: 25685412
Year: 2022 | Value: 26018721
Year: 2023 | Value: 26659922
Year: 2024 | Value: 27196812
Remark: Australia
Remark: Population, total
