Entity: MWI / SP.POP.TOTL
Year: 1960 | Value: 3628134
Year: 1961 | Value: 3715534
Year: 1962 | Value: 3806307
Year: 1963 | Value: 3900506
Year: 1964 | Value: 3997305
Year: 1965 | Value: 4096157
Year: 1966 | Value: 4197926
Year: 1967 | Value: 4303012
Year: 1968 | Value: 4411054
Year: 1969 | Value: 4521184
Year: 1970 | Value: 4633944
Year: 1971 | Value: 4751434
Year: 1972 | Value: 4874475
Year: 1973 | Value: 5003938
Year: 1974 | Value: 5141337
Year: 1975 | Value: 5287367
Year: 1976 | Value: 5443384
Year: 1977 | Value: 5614983
Year: 1978 | Value: 5810132
Year: 1979 | Value: 6028749
Year: 1980 | Value: 6265529
Year: 1981 | Value: 6516454
Year: 1982 | Value: 6778879
Year: 1983 | Value: 7051709
Year: 1984 | Value: 7332810
Year: 1985 | Value: 7620508
Year: 1986 | Value: 7906480
Year: 1987 | Value: 8293174
Year: 1988 | Value: 8753262
Year: 1989 | Value: 9176220
Year: 1990 | Value: 9545852
Year: 1991 | Value: 9844227
Year: 1992 | Value: 10135079
Year: 1993 | Value: 10284024
Year: 1994 | Value: 10164894
Year: 1995 | Value: 10150117
Year: 1996 | Value: 10352228
Year: 1997 | Value: 10562035
Year: 1998 | Value: 10792876
Year: 1999 | Value: 11047804
Year: 2000 | Value: 11315942
Year: 2001 | Value: 11593058
Year: 2002 | Value: 11880440
Year: 2003 | Value: 12181574
Year: 2004 | Value: 12500737
Year: 2005 | Value: 12840031
Year: 2006 | Value: 13198701
Year: 2007 | Value: 13576343
Year: 2008 | Value: 13976417
Year: 2009 | Value: 14395788
Year: 2010 | Value: 14826463
Year: 2011 | Value: 15265022
Year: 2012 | Value: 15709577
Year: 2013 | Value: 16161816
Year: 2014 | Value: 16621538
Year: 2015 | Value: 17085587
Year: 2016 | Value: 17557739
Year: 2017 | Value: 18039715
Year: 2018 | Value: 18528081
Year: 2019 | Value: 19025752
Year: 2020 | Value: 19533888
Year: 2021 | Value: 20047258
Year: 2022 | Value: 20568728
Year: 2023 | Value: 21104482
Year: 2024 | Value: 21655286
Remark: Malawi
Remark: Population, total
