Entity: ASM / SP.POP.TOTL
Year: 1960 | Value: 20133
Year: 1961 | Value: 20666
Year: 1962 | Value: 21298
Year: 1963 | Value: 21966
Year: 1964 | Value: 22673
Year: 1965 | Value: 23406
Year: 1966 | Value: 24136
Year: 1967 | Value: 24863
Year: 1968 | Value: 25614
Year: 1969 | Value: 26375
Year: 1970 | Value: 27026
Year: 1971 | Value: 27533
Year: 1972 | Value: 27995
Year: 1973 | Value: 28436
Year: 1974 | Value: 28875
Year: 1975 | Value: 29390
Year: 1976 | Value: 29959
Year: 1977 | Value: 30521
Year: 1978 | Value: 31076
Year: 1979 | Value: 31611
Year: 1980 | Value: 32403
Year: 1981 | Value: 33584
Year: 1982 | Value: 34909
Year: 1983 | Value: 36271
Year: 1984 | Value: 37667
Year: 1985 | Value: 39103
Year: 1986 | Value: 40571
Year: 1987 | Value: 42072
Year: 1988 | Value: 43615
Year: 1989 | Value: 45191
Year: 1990 | Value: 46640
Year: 1991 | Value: 47882
Year: 1992 | Value: 49038
Year: 1993 | Value: 50159
Year: 1994 | Value: 51251
Year: 1995 | Value: 52316
Year: 1996 | Value: 53353
Year: 1997 | Value: 54362
Year: 1998 | Value: 55334
Year: 1999 | Value: 56248
Year: 2000 | Value: 56855
Year: 2001 | Value: 57053
Year: 2002 | Value: 57062
Year: 2003 | Value: 56971
Year: 2004 | Value: 56818
Year: 2005 | Value: 56617
Year: 2006 | Value: 56374
Year: 2007 | Value: 56113
Year: 2008 | Value: 55828
Year: 2009 | Value: 55528
Year: 2010 | Value: 55228
Year: 2011 | Value: 54895
Year: 2012 | Value: 54489
Year: 2013 | Value: 54006
Year: 2014 | Value: 53466
Year: 2015 | Value: 52878
Year: 2016 | Value: 52245
Year: 2017 | Value: 51586
Year: 2018 | Value: 50908
Year: 2019 | Value: 50209
Year: 2020 | Value: 49761
Year: 2021 | Value: 49225
Year: 2022 | Value: 48342
Year: 2023 | Value: 47521
Year: 2024 | Value: 46765
Remark: American Samoa
Remark: Population, total
