Entity: IMN / SP.POP.TOTL
Year: 1960 | Value: 48868
Year: 1961 | Value: 48451
Year: 1962 | Value: 48688
Year: 1963 | Value: 49151
Year: 1964 | Value: 49625
Year: 1965 | Value: 50090
Year: 1966 | Value: 50749
Year: 1967 | Value: 51741
Year: 1968 | Value: 52891
Year: 1969 | Value: 54074
Year: 1970 | Value: 55300
Year: 1971 | Value: 56427
Year: 1972 | Value: 57367
Year: 1973 | Value: 58256
Year: 1974 | Value: 59139
Year: 1975 | Value: 59959
Year: 1976 | Value: 60750
Year: 1977 | Value: 61566
Year: 1978 | Value: 62398
Year: 1979 | Value: 63239
Year: 1980 | Value: 64076
Year: 1981 | Value: 64596
Year: 1982 | Value: 64686
Year: 1983 | Value: 64630
Year: 1984 | Value: 64528
Year: 1985 | Value: 64401
Year: 1986 | Value: 64695
Year: 1987 | Value: 65597
Year: 1988 | Value: 66680
Year: 1989 | Value: 67790
Year: 1990 | Value: 68916
Year: 1991 | Value: 69808
Year: 1992 | Value: 70353
Year: 1993 | Value: 70772
Year: 1994 | Value: 71168
Year: 1995 | Value: 71513
Year: 1996 | Value: 72047
Year: 1997 | Value: 72909
Year: 1998 | Value: 73861
Year: 1999 | Value: 74790
Year: 2000 | Value: 75659
Year: 2001 | Value: 76476
Year: 2002 | Value: 77275
Year: 2003 | Value: 78049
Year: 2004 | Value: 78792
Year: 2005 | Value: 79516
Year: 2006 | Value: 80294
Year: 2007 | Value: 81147
Year: 2008 | Value: 82029
Year: 2009 | Value: 82939
Year: 2010 | Value: 83873
Year: 2011 | Value: 84382
Year: 2012 | Value: 84335
Year: 2013 | Value: 84141
Year: 2014 | Value: 83892
Year: 2015 | Value: 83593
Year: 2016 | Value: 83466
Year: 2017 | Value: 83609
Year: 2018 | Value: 83805
Year: 2019 | Value: 83957
Year: 2020 | Value: 84064
Year: 2021 | Value: 84106
Year: 2022 | Value: 84132
Year: 2023 | Value: 84165
Year: 2024 | Value: 84160
Remark: Isle of Man
Remark: Population, total
