Entity: GEO / SP.POP.TOTL
Year: 1960 | Value: 3645600
Year: 1961 | Value: 3703600
Year: 1962 | Value: 3760300
Year: 1963 | Value: 3816100
Year: 1964 | Value: 3870300
Year: 1965 | Value: 3921600
Year: 1966 | Value: 3966700
Year: 1967 | Value: 4005800
Year: 1968 | Value: 4042300
Year: 1969 | Value: 4080300
Year: 1970 | Value: 4119900
Year: 1971 | Value: 4163000
Year: 1972 | Value: 4205300
Year: 1973 | Value: 4242500
Year: 1974 | Value: 4279500
Year: 1975 | Value: 4311200
Year: 1976 | Value: 4342400
Year: 1977 | Value: 4372100
Year: 1978 | Value: 4397700
Year: 1979 | Value: 4430200
Year: 1980 | Value: 4467700
Year: 1981 | Value: 4504500
Year: 1982 | Value: 4542800
Year: 1983 | Value: 4582900
Year: 1984 | Value: 4622200
Year: 1985 | Value: 4662900
Year: 1986 | Value: 4704500
Year: 1987 | Value: 4743500
Year: 1988 | Value: 4790700
Year: 1989 | Value: 4803300
Year: 1990 | Value: 4802000
Year: 1991 | Value: 4835900
Year: 1992 | Value: 4873500
Year: 1993 | Value: 4911100
Year: 1994 | Value: 4836076
Year: 1995 | Value: 4657722
Year: 1996 | Value: 4491699
Year: 1997 | Value: 4349913
Year: 1998 | Value: 4243607
Year: 1999 | Value: 4157192
Year: 2000 | Value: 4077131
Year: 2001 | Value: 4014373
Year: 2002 | Value: 3978515
Year: 2003 | Value: 3951736
Year: 2004 | Value: 3927340
Year: 2005 | Value: 3902469
Year: 2006 | Value: 3880347
Year: 2007 | Value: 3860158
Year: 2008 | Value: 3848449
Year: 2009 | Value: 3814419
Year: 2010 | Value: 3786695
Year: 2011 | Value: 3756441
Year: 2012 | Value: 3728874
Year: 2013 | Value: 3717668
Year: 2014 | Value: 3719414
Year: 2015 | Value: 3725276
Year: 2016 | Value: 3727505
Year: 2017 | Value: 3728004
Year: 2018 | Value: 3726549
Year: 2019 | Value: 3720161
Year: 2020 | Value: 3722716
Year: 2021 | Value: 3708610
Year: 2022 | Value: 3712502
Year: 2023 | Value: 3715483
Year: 2024 | Value: 3699557
Remark: Georgia
Remark: Population, total
