Entity: BWA / SP.POP.TOTL
Year: 1960 | Value: 516165
Year: 1961 | Value: 527942
Year: 1962 | Value: 540186
Year: 1963 | Value: 552966
Year: 1964 | Value: 566266
Year: 1965 | Value: 574664
Year: 1966 | Value: 577866
Year: 1967 | Value: 580933
Year: 1968 | Value: 583966
Year: 1969 | Value: 587066
Year: 1970 | Value: 590334
Year: 1971 | Value: 600481
Year: 1972 | Value: 622407
Year: 1973 | Value: 652408
Year: 1974 | Value: 685448
Year: 1975 | Value: 720380
Year: 1976 | Value: 758508
Year: 1977 | Value: 799574
Year: 1978 | Value: 849239
Year: 1979 | Value: 901742
Year: 1980 | Value: 937485
Year: 1981 | Value: 969996
Year: 1982 | Value: 1009269
Year: 1983 | Value: 1046137
Year: 1984 | Value: 1083660
Year: 1985 | Value: 1121945
Year: 1986 | Value: 1160650
Year: 1987 | Value: 1199167
Year: 1988 | Value: 1235476
Year: 1989 | Value: 1270274
Year: 1990 | Value: 1305696
Year: 1991 | Value: 1341756
Year: 1992 | Value: 1380033
Year: 1993 | Value: 1420115
Year: 1994 | Value: 1460023
Year: 1995 | Value: 1498836
Year: 1996 | Value: 1535914
Year: 1997 | Value: 1571691
Year: 1998 | Value: 1606899
Year: 1999 | Value: 1641997
Year: 2000 | Value: 1677382
Year: 2001 | Value: 1712254
Year: 2002 | Value: 1744763
Year: 2003 | Value: 1775736
Year: 2004 | Value: 1807146
Year: 2005 | Value: 1839877
Year: 2006 | Value: 1874516
Year: 2007 | Value: 1911201
Year: 2008 | Value: 1949970
Year: 2009 | Value: 1990673
Year: 2010 | Value: 2033111
Year: 2011 | Value: 2073535
Year: 2012 | Value: 2108617
Year: 2013 | Value: 2140682
Year: 2014 | Value: 2172044
Year: 2015 | Value: 2203273
Year: 2016 | Value: 2234776
Year: 2017 | Value: 2266747
Year: 2018 | Value: 2299141
Year: 2019 | Value: 2332083
Year: 2020 | Value: 2365894
Year: 2021 | Value: 2401441
Year: 2022 | Value: 2439892
Year: 2023 | Value: 2480244
Year: 2024 | Value: 2521139
Remark: Botswana
Remark: Population, total
