Entity: UMC / SP.POP.TOTL
Year: 1960 | Value: 1149653372
Year: 1961 | Value: 1155585967
Year: 1962 | Value: 1174054217
Year: 1963 | Value: 1204001559
Year: 1964 | Value: 1233716139
Year: 1965 | Value: 1264038910
Year: 1966 | Value: 1297805820
Year: 1967 | Value: 1330989567
Year: 1968 | Value: 1365250009
Year: 1969 | Value: 1401337527
Year: 1970 | Value: 1438175379
Year: 1971 | Value: 1475716769
Year: 1972 | Value: 1511690371
Year: 1973 | Value: 1546811742
Year: 1974 | Value: 1580570358
Year: 1975 | Value: 1612227500
Year: 1976 | Value: 1642473603
Year: 1977 | Value: 1671398930
Year: 1978 | Value: 1700492780
Year: 1979 | Value: 1729895531
Year: 1980 | Value: 1759188322
Year: 1981 | Value: 1789774534
Year: 1982 | Value: 1822722888
Year: 1983 | Value: 1855424369
Year: 1984 | Value: 1887255119
Year: 1985 | Value: 1919685969
Year: 1986 | Value: 1953571641
Year: 1987 | Value: 1988890401
Year: 1988 | Value: 2024305816
Year: 1989 | Value: 2059000415
Year: 1990 | Value: 2092646700
Year: 1991 | Value: 2124538033
Year: 1992 | Value: 2154585863
Year: 1993 | Value: 2182939692
Year: 1994 | Value: 2210505244
Year: 1995 | Value: 2237605345
Year: 1996 | Value: 2264443158
Year: 1997 | Value: 2290953835
Year: 1998 | Value: 2316706589
Year: 1999 | Value: 2341274091
Year: 2000 | Value: 2365022283
Year: 2001 | Value: 2387807616
Year: 2002 | Value: 2409341702
Year: 2003 | Value: 2430373908
Year: 2004 | Value: 2451601935
Year: 2005 | Value: 2472862826
Year: 2006 | Value: 2493333038
Year: 2007 | Value: 2512165159
Year: 2008 | Value: 2532345548
Year: 2009 | Value: 2553016162
Year: 2010 | Value: 2573477299
Year: 2011 | Value: 2594753350
Year: 2012 | Value: 2618393970
Year: 2013 | Value: 2642487513
Year: 2014 | Value: 2665669456
Year: 2015 | Value: 2687902951
Year: 2016 | Value: 2709372162
Year: 2017 | Value: 2731150081
Year: 2018 | Value: 2751574852
Year: 2019 | Value: 2769964564
Year: 2020 | Value: 2784871872
Year: 2021 | Value: 2796004294
Year: 2022 | Value: 2803106334
Year: 2023 | Value: 2809097616
Year: 2024 | Value: 2817912698
Remark: Upper middle income
Remark: Population, total
