Entity: IDX / SP.POP.TOTL
Year: 1960 | Value: 271011918
Year: 1961 | Value: 277777327
Year: 1962 | Value: 284793544
Year: 1963 | Value: 292032194
Year: 1964 | Value: 299550203
Year: 1965 | Value: 307362551
Year: 1966 | Value: 315417039
Year: 1967 | Value: 323800597
Year: 1968 | Value: 332513120
Year: 1969 | Value: 341390558
Year: 1970 | Value: 350214798
Year: 1971 | Value: 358587698
Year: 1972 | Value: 367253289
Year: 1973 | Value: 376941153
Year: 1974 | Value: 386935938
Year: 1975 | Value: 396714176
Year: 1976 | Value: 406435903
Year: 1977 | Value: 416206887
Year: 1978 | Value: 426640583
Year: 1979 | Value: 437766309
Year: 1980 | Value: 448125037
Year: 1981 | Value: 458208924
Year: 1982 | Value: 469727285
Year: 1983 | Value: 482266809
Year: 1984 | Value: 494950768
Year: 1985 | Value: 507758711
Year: 1986 | Value: 520745833
Year: 1987 | Value: 534038822
Year: 1988 | Value: 547428806
Year: 1989 | Value: 561093211
Year: 1990 | Value: 574789532
Year: 1991 | Value: 588705533
Year: 1992 | Value: 604096384
Year: 1993 | Value: 620712335
Year: 1994 | Value: 637273776
Year: 1995 | Value: 653949075
Year: 1996 | Value: 670890750
Year: 1997 | Value: 687850227
Year: 1998 | Value: 704912232
Year: 1999 | Value: 722105611
Year: 2000 | Value: 739265295
Year: 2001 | Value: 756605780
Year: 2002 | Value: 774981706
Year: 2003 | Value: 793752826
Year: 2004 | Value: 812304004
Year: 2005 | Value: 831265940
Year: 2006 | Value: 851014854
Year: 2007 | Value: 870961847
Year: 2008 | Value: 890856012
Year: 2009 | Value: 910994308
Year: 2010 | Value: 931508127
Year: 2011 | Value: 952581923
Year: 2012 | Value: 973877784
Year: 2013 | Value: 994055686
Year: 2014 | Value: 1015131349
Year: 2015 | Value: 1036954223
Year: 2016 | Value: 1060123021
Year: 2017 | Value: 1084214336
Year: 2018 | Value: 1109124621
Year: 2019 | Value: 1135124109
Year: 2020 | Value: 1161733317
Year: 2021 | Value: 1188242200
Year: 2022 | Value: 1214632171
Year: 2023 | Value: 1241913429
Year: 2024 | Value: 1269842894
Remark: IDA only
Remark: Population, total
