Entity: TKM / SP.POP.TOTL
Year: 1960 | Value: 1643457
Year: 1961 | Value: 1695400
Year: 1962 | Value: 1749214
Year: 1963 | Value: 1804272
Year: 1964 | Value: 1859997
Year: 1965 | Value: 1915916
Year: 1966 | Value: 1971737
Year: 1967 | Value: 2027403
Year: 1968 | Value: 2083069
Year: 1969 | Value: 2139024
Year: 1970 | Value: 2195616
Year: 1971 | Value: 2253119
Year: 1972 | Value: 2311430
Year: 1973 | Value: 2370919
Year: 1974 | Value: 2432028
Year: 1975 | Value: 2494570
Year: 1976 | Value: 2558521
Year: 1977 | Value: 2623948
Year: 1978 | Value: 2691088
Year: 1979 | Value: 2760358
Year: 1980 | Value: 2832203
Year: 1981 | Value: 2907187
Year: 1982 | Value: 2985557
Year: 1983 | Value: 3067534
Year: 1984 | Value: 3154079
Year: 1985 | Value: 3247534
Year: 1986 | Value: 3347809
Year: 1987 | Value: 3452731
Year: 1988 | Value: 3559363
Year: 1989 | Value: 3662459
Year: 1990 | Value: 3760562
Year: 1991 | Value: 3855894
Year: 1992 | Value: 3944689
Year: 1993 | Value: 4032407
Year: 1994 | Value: 4116662
Year: 1995 | Value: 4191203
Year: 1996 | Value: 4263819
Year: 1997 | Value: 4336730
Year: 1998 | Value: 4410507
Year: 1999 | Value: 4492170
Year: 2000 | Value: 4582677
Year: 2001 | Value: 4675409
Year: 2002 | Value: 4769465
Year: 2003 | Value: 4863865
Year: 2004 | Value: 4958093
Year: 2005 | Value: 5052257
Year: 2006 | Value: 5147105
Year: 2007 | Value: 5244046
Year: 2008 | Value: 5345029
Year: 2009 | Value: 5451592
Year: 2010 | Value: 5564356
Year: 2011 | Value: 5683417
Year: 2012 | Value: 5808546
Year: 2013 | Value: 5939341
Year: 2014 | Value: 6075283
Year: 2015 | Value: 6215770
Year: 2016 | Value: 6360041
Year: 2017 | Value: 6507061
Year: 2018 | Value: 6655524
Year: 2019 | Value: 6803944
Year: 2020 | Value: 6949912
Year: 2021 | Value: 7092043
Year: 2022 | Value: 7230193
Year: 2023 | Value: 7364438
Year: 2024 | Value: 7494498
Remark: Turkmenistan
Remark: Population, total
