Entity: CMR / SP.POP.TOTL
Year: 1960 | Value: 5159057
Year: 1961 | Value: 5239273
Year: 1962 | Value: 5338620
Year: 1963 | Value: 5456623
Year: 1964 | Value: 5578257
Year: 1965 | Value: 5704686
Year: 1966 | Value: 5837295
Year: 1967 | Value: 5977318
Year: 1968 | Value: 6125863
Year: 1969 | Value: 6283462
Year: 1970 | Value: 6449793
Year: 1971 | Value: 6624408
Year: 1972 | Value: 6806872
Year: 1973 | Value: 6996660
Year: 1974 | Value: 7193583
Year: 1975 | Value: 7397120
Year: 1976 | Value: 7597962
Year: 1977 | Value: 7796501
Year: 1978 | Value: 8011921
Year: 1979 | Value: 8239641
Year: 1980 | Value: 8512219
Year: 1981 | Value: 8816377
Year: 1982 | Value: 9028678
Year: 1983 | Value: 9215397
Year: 1984 | Value: 9475078
Year: 1985 | Value: 9761730
Year: 1986 | Value: 10060342
Year: 1987 | Value: 10370749
Year: 1988 | Value: 10684968
Year: 1989 | Value: 11002745
Year: 1990 | Value: 11331821
Year: 1991 | Value: 11667180
Year: 1992 | Value: 12006353
Year: 1993 | Value: 12353131
Year: 1994 | Value: 12704903
Year: 1995 | Value: 13058516
Year: 1996 | Value: 13414757
Year: 1997 | Value: 13775214
Year: 1998 | Value: 14144860
Year: 1999 | Value: 14525140
Year: 2000 | Value: 14912631
Year: 2001 | Value: 15309490
Year: 2002 | Value: 15725528
Year: 2003 | Value: 16160340
Year: 2004 | Value: 16610487
Year: 2005 | Value: 17074594
Year: 2006 | Value: 17550407
Year: 2007 | Value: 18049896
Year: 2008 | Value: 18574056
Year: 2009 | Value: 19113974
Year: 2010 | Value: 19668066
Year: 2011 | Value: 20232304
Year: 2012 | Value: 20809529
Year: 2013 | Value: 21402376
Year: 2014 | Value: 22059893
Year: 2015 | Value: 22763414
Year: 2016 | Value: 23454161
Year: 2017 | Value: 24128601
Year: 2018 | Value: 24806383
Year: 2019 | Value: 25506095
Year: 2020 | Value: 26210558
Year: 2021 | Value: 26915758
Year: 2022 | Value: 27632771
Year: 2023 | Value: 28372687
Year: 2024 | Value: 29123744
Remark: Cameroon
Remark: Population, total
