Entity: PRK / SP.POP.TOTL
Year: 1960 | Value: 11722953
Year: 1961 | Value: 11990713
Year: 1962 | Value: 12262882
Year: 1963 | Value: 12567057
Year: 1964 | Value: 12889770
Year: 1965 | Value: 13219369
Year: 1966 | Value: 13569094
Year: 1967 | Value: 13958350
Year: 1968 | Value: 14365596
Year: 1969 | Value: 14767615
Year: 1970 | Value: 15172775
Year: 1971 | Value: 15572457
Year: 1972 | Value: 15975069
Year: 1973 | Value: 16350367
Year: 1974 | Value: 16673121
Year: 1975 | Value: 16971055
Year: 1976 | Value: 17243450
Year: 1977 | Value: 17492798
Year: 1978 | Value: 17735995
Year: 1979 | Value: 17983470
Year: 1980 | Value: 18236786
Year: 1981 | Value: 18501295
Year: 1982 | Value: 18776357
Year: 1983 | Value: 19054034
Year: 1984 | Value: 19335043
Year: 1985 | Value: 19620388
Year: 1986 | Value: 19910855
Year: 1987 | Value: 20205483
Year: 1988 | Value: 20503161
Year: 1989 | Value: 20804367
Year: 1990 | Value: 21112137
Year: 1991 | Value: 21428638
Year: 1992 | Value: 21750911
Year: 1993 | Value: 22073352
Year: 1994 | Value: 22393975
Year: 1995 | Value: 22669304
Year: 1996 | Value: 22895746
Year: 1997 | Value: 23110830
Year: 1998 | Value: 23311564
Year: 1999 | Value: 23497599
Year: 2000 | Value: 23665910
Year: 2001 | Value: 23815358
Year: 2002 | Value: 23943973
Year: 2003 | Value: 24090380
Year: 2004 | Value: 24254943
Year: 2005 | Value: 24396433
Year: 2006 | Value: 24524507
Year: 2007 | Value: 24646383
Year: 2008 | Value: 24764618
Year: 2009 | Value: 24878332
Year: 2010 | Value: 24987258
Year: 2011 | Value: 25097874
Year: 2012 | Value: 25211728
Year: 2013 | Value: 25329451
Year: 2014 | Value: 25451262
Year: 2015 | Value: 25575350
Year: 2016 | Value: 25698326
Year: 2017 | Value: 25817709
Year: 2018 | Value: 25931147
Year: 2019 | Value: 26037632
Year: 2020 | Value: 26136312
Year: 2021 | Value: 26232534
Year: 2022 | Value: 26328845
Year: 2023 | Value: 26418204
Year: 2024 | Value: 26498823
Remark: Korea, Dem. People's Rep.
Remark: Population, total
