Entity: LUX / SP.POP.TOTL
Year: 1960 | Value: 313970
Year: 1961 | Value: 316845
Year: 1962 | Value: 320750
Year: 1963 | Value: 324100
Year: 1964 | Value: 327750
Year: 1965 | Value: 331500
Year: 1966 | Value: 333895
Year: 1967 | Value: 334995
Year: 1968 | Value: 335850
Year: 1969 | Value: 337500
Year: 1970 | Value: 339171
Year: 1971 | Value: 342421
Year: 1972 | Value: 346600
Year: 1973 | Value: 350450
Year: 1974 | Value: 355050
Year: 1975 | Value: 358950
Year: 1976 | Value: 360731
Year: 1977 | Value: 361358
Year: 1978 | Value: 362007
Year: 1979 | Value: 362856
Year: 1980 | Value: 364150
Year: 1981 | Value: 365225
Year: 1982 | Value: 365525
Year: 1983 | Value: 365622
Year: 1984 | Value: 365998
Year: 1985 | Value: 366706
Year: 1986 | Value: 368355
Year: 1987 | Value: 370750
Year: 1988 | Value: 373450
Year: 1989 | Value: 377100
Year: 1990 | Value: 381850
Year: 1991 | Value: 387000
Year: 1992 | Value: 392175
Year: 1993 | Value: 397475
Year: 1994 | Value: 402925
Year: 1995 | Value: 408625
Year: 1996 | Value: 414225
Year: 1997 | Value: 419450
Year: 1998 | Value: 424700
Year: 1999 | Value: 430475
Year: 2000 | Value: 436300
Year: 2001 | Value: 441525
Year: 2002 | Value: 446175
Year: 2003 | Value: 451630
Year: 2004 | Value: 458095
Year: 2005 | Value: 465158
Year: 2006 | Value: 472637
Year: 2007 | Value: 479993
Year: 2008 | Value: 488650
Year: 2009 | Value: 497783
Year: 2010 | Value: 506953
Year: 2011 | Value: 518347
Year: 2012 | Value: 530946
Year: 2013 | Value: 543360
Year: 2014 | Value: 556319
Year: 2015 | Value: 569604
Year: 2016 | Value: 582014
Year: 2017 | Value: 596336
Year: 2018 | Value: 607950
Year: 2019 | Value: 620001
Year: 2020 | Value: 630419
Year: 2021 | Value: 640064
Year: 2022 | Value: 653103
Year: 2023 | Value: 666430
Year: 2024 | Value: 677012
Remark: Luxembourg
Remark: Population, total
